task_id,study,cell_id,job_type,scenario_code,n,p,main_k,separation,main_structure,main_distribution,main_weights,residual_total,minority_ratio,q,minority_shape,minority_sd,minority_proximity,noise_type,k_fit,alpha_fit,restr_fact,auto_macro,nstart,null_reps,nstart_values,null_reps_values,rep_start,rep_end,method_set,factor_changed
3188,architecture,69,main,M4,500,5,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,271,280,core,full_factorial
3189,architecture,69,main,M4,500,5,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,281,290,core,full_factorial
3190,architecture,69,main,M4,500,5,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,291,300,core,full_factorial
3191,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,1,10,core,full_factorial
3192,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,11,20,core,full_factorial
3193,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,21,30,core,full_factorial
3194,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,31,40,core,full_factorial
3195,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,41,50,core,full_factorial
3196,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,51,60,core,full_factorial
3197,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,61,70,core,full_factorial
3198,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,71,80,core,full_factorial
3199,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,81,90,core,full_factorial
3200,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,91,100,core,full_factorial
3201,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,101,110,core,full_factorial
3202,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,111,120,core,full_factorial
3203,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,121,130,core,full_factorial
3204,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,131,140,core,full_factorial
3205,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,141,150,core,full_factorial
3206,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,151,160,core,full_factorial
3207,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,161,170,core,full_factorial
3208,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,171,180,core,full_factorial
3209,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,181,190,core,full_factorial
3210,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,191,200,core,full_factorial
3211,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,201,210,core,full_factorial
3212,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,211,220,core,full_factorial
3213,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,221,230,core,full_factorial
3214,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,231,240,core,full_factorial
3215,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,241,250,core,full_factorial
3216,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,251,260,core,full_factorial
3217,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,261,270,core,full_factorial
3218,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,271,280,core,full_factorial
3219,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,281,290,core,full_factorial
3220,architecture,70,main,M4,500,5,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,291,300,core,full_factorial
3221,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,1,10,core,full_factorial
3222,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,11,20,core,full_factorial
3223,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,21,30,core,full_factorial
3224,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,31,40,core,full_factorial
3225,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,41,50,core,full_factorial
3226,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,51,60,core,full_factorial
3227,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,61,70,core,full_factorial
3228,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,71,80,core,full_factorial
3229,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,81,90,core,full_factorial
3230,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,91,100,core,full_factorial
3231,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,101,110,core,full_factorial
3232,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,111,120,core,full_factorial
3233,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,121,130,core,full_factorial
3234,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,131,140,core,full_factorial
3235,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,141,150,core,full_factorial
3236,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,151,160,core,full_factorial
3237,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,161,170,core,full_factorial
3238,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,171,180,core,full_factorial
3239,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,181,190,core,full_factorial
3240,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,191,200,core,full_factorial
3241,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,201,210,core,full_factorial
3242,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,211,220,core,full_factorial
3243,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,221,230,core,full_factorial
3244,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,231,240,core,full_factorial
3245,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,241,250,core,full_factorial
3246,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,251,260,core,full_factorial
3247,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,261,270,core,full_factorial
3248,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,271,280,core,full_factorial
3249,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,281,290,core,full_factorial
3250,architecture,71,main,M4,500,5,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,291,300,core,full_factorial
3251,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,1,10,core,full_factorial
3252,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,11,20,core,full_factorial
3253,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,21,30,core,full_factorial
3254,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,31,40,core,full_factorial
3255,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,41,50,core,full_factorial
3256,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,51,60,core,full_factorial
3257,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,61,70,core,full_factorial
3258,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,71,80,core,full_factorial
3259,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,81,90,core,full_factorial
3260,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,91,100,core,full_factorial
3261,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,101,110,core,full_factorial
3262,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,111,120,core,full_factorial
3263,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,121,130,core,full_factorial
3264,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,131,140,core,full_factorial
3265,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,141,150,core,full_factorial
3266,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,151,160,core,full_factorial
3267,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,161,170,core,full_factorial
3268,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,171,180,core,full_factorial
3269,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,181,190,core,full_factorial
3270,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,191,200,core,full_factorial
3271,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,201,210,core,full_factorial
3272,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,211,220,core,full_factorial
3273,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,221,230,core,full_factorial
3274,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,231,240,core,full_factorial
3275,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,241,250,core,full_factorial
3276,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,251,260,core,full_factorial
3277,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,261,270,core,full_factorial
3278,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,271,280,core,full_factorial
3279,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,281,290,core,full_factorial
3280,architecture,72,main,M4,500,5,2,10,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,291,300,core,full_factorial
3281,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,1,10,core,full_factorial
3282,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,11,20,core,full_factorial
3283,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,21,30,core,full_factorial
3284,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,31,40,core,full_factorial
3285,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,41,50,core,full_factorial
3286,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,51,60,core,full_factorial
3287,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,61,70,core,full_factorial
3288,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,71,80,core,full_factorial
3289,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,81,90,core,full_factorial
3290,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,91,100,core,full_factorial
3291,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,101,110,core,full_factorial
3292,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,111,120,core,full_factorial
3293,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,121,130,core,full_factorial
3294,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,131,140,core,full_factorial
3295,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,141,150,core,full_factorial
3296,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,151,160,core,full_factorial
3297,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,161,170,core,full_factorial
3298,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,171,180,core,full_factorial
3299,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,181,190,core,full_factorial
3300,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,191,200,core,full_factorial
3301,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,201,210,core,full_factorial
3302,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,211,220,core,full_factorial
3303,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,221,230,core,full_factorial
3304,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,231,240,core,full_factorial
3305,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,241,250,core,full_factorial
3306,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,251,260,core,full_factorial
3307,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,261,270,core,full_factorial
3308,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,271,280,core,full_factorial
3309,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,281,290,core,full_factorial
3310,architecture,73,main,M4,1000,2,2,6,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,291,300,core,full_factorial
3311,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,1,10,core,full_factorial
3312,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,11,20,core,full_factorial
3313,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,21,30,core,full_factorial
3314,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,31,40,core,full_factorial
3315,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,41,50,core,full_factorial
3316,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,51,60,core,full_factorial
3317,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,61,70,core,full_factorial
3318,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,71,80,core,full_factorial
3319,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,81,90,core,full_factorial
3320,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,91,100,core,full_factorial
3321,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,101,110,core,full_factorial
3322,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,111,120,core,full_factorial
3323,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,121,130,core,full_factorial
3324,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,131,140,core,full_factorial
3325,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,141,150,core,full_factorial
3326,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,151,160,core,full_factorial
3327,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,161,170,core,full_factorial
3328,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,171,180,core,full_factorial
3329,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,181,190,core,full_factorial
3330,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,191,200,core,full_factorial
3331,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,201,210,core,full_factorial
3332,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,211,220,core,full_factorial
3333,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,221,230,core,full_factorial
3334,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,231,240,core,full_factorial
3335,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,241,250,core,full_factorial
3336,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,251,260,core,full_factorial
3337,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,261,270,core,full_factorial
3338,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,271,280,core,full_factorial
3339,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,281,290,core,full_factorial
3340,architecture,74,main,M4,1000,2,2,10,spherical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,291,300,core,full_factorial
3341,architecture,75,main,M4,1000,2,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,1,10,core,full_factorial
3342,architecture,75,main,M4,1000,2,2,6,elliptical,normal,balanced,0.1,0.05,2,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,11,20,core,full_factorial
