task_id,study,cell_id,job_type,scenario_code,n,p,main_k,separation,main_structure,main_distribution,main_weights,residual_total,minority_ratio,q,minority_shape,minority_sd,minority_proximity,noise_type,k_fit,alpha_fit,restr_fact,auto_macro,nstart,null_reps,nstart_values,null_reps_values,rep_start,rep_end,method_set,factor_changed
296,negative_control,3,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,bridge,2,0.1,20,False,500,49,,,951,960,core,noise_type
297,negative_control,3,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,bridge,2,0.1,20,False,500,49,,,961,970,core,noise_type
298,negative_control,3,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,bridge,2,0.1,20,False,500,49,,,971,980,core,noise_type
299,negative_control,3,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,bridge,2,0.1,20,False,500,49,,,981,990,core,noise_type
300,negative_control,3,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,bridge,2,0.1,20,False,500,49,,,991,1000,core,noise_type
301,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,1,10,core,noise_type
302,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,11,20,core,noise_type
303,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,21,30,core,noise_type
304,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,31,40,core,noise_type
305,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,41,50,core,noise_type
306,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,51,60,core,noise_type
307,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,61,70,core,noise_type
308,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,71,80,core,noise_type
309,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,81,90,core,noise_type
310,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,91,100,core,noise_type
311,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,101,110,core,noise_type
312,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,111,120,core,noise_type
313,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,121,130,core,noise_type
314,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,131,140,core,noise_type
315,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,141,150,core,noise_type
316,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,151,160,core,noise_type
317,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,161,170,core,noise_type
318,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,171,180,core,noise_type
319,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,181,190,core,noise_type
320,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,191,200,core,noise_type
321,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,201,210,core,noise_type
322,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,211,220,core,noise_type
323,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,221,230,core,noise_type
324,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,231,240,core,noise_type
325,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,241,250,core,noise_type
326,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,251,260,core,noise_type
327,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,261,270,core,noise_type
328,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,271,280,core,noise_type
329,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,281,290,core,noise_type
330,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,291,300,core,noise_type
331,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,301,310,core,noise_type
332,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,311,320,core,noise_type
333,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,321,330,core,noise_type
334,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,331,340,core,noise_type
335,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,341,350,core,noise_type
336,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,351,360,core,noise_type
337,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,361,370,core,noise_type
338,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,371,380,core,noise_type
339,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,381,390,core,noise_type
340,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,391,400,core,noise_type
341,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,401,410,core,noise_type
342,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,411,420,core,noise_type
343,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,421,430,core,noise_type
344,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,431,440,core,noise_type
345,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,441,450,core,noise_type
346,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,451,460,core,noise_type
347,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,461,470,core,noise_type
348,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,471,480,core,noise_type
349,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,481,490,core,noise_type
350,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,491,500,core,noise_type
351,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,501,510,core,noise_type
352,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,511,520,core,noise_type
353,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,521,530,core,noise_type
354,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,531,540,core,noise_type
355,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,541,550,core,noise_type
356,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,551,560,core,noise_type
357,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,561,570,core,noise_type
358,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,571,580,core,noise_type
359,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,581,590,core,noise_type
360,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,591,600,core,noise_type
361,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,601,610,core,noise_type
362,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,611,620,core,noise_type
363,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,621,630,core,noise_type
364,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,631,640,core,noise_type
365,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,641,650,core,noise_type
366,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,651,660,core,noise_type
367,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,661,670,core,noise_type
368,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,671,680,core,noise_type
369,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,681,690,core,noise_type
370,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,691,700,core,noise_type
371,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,701,710,core,noise_type
372,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,711,720,core,noise_type
373,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,721,730,core,noise_type
374,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,731,740,core,noise_type
375,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,741,750,core,noise_type
376,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,751,760,core,noise_type
377,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,761,770,core,noise_type
378,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,771,780,core,noise_type
379,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,781,790,core,noise_type
380,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,791,800,core,noise_type
381,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,801,810,core,noise_type
382,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,811,820,core,noise_type
383,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,821,830,core,noise_type
384,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,831,840,core,noise_type
385,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,841,850,core,noise_type
386,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,851,860,core,noise_type
387,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,861,870,core,noise_type
388,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,871,880,core,noise_type
389,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,881,890,core,noise_type
390,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,891,900,core,noise_type
391,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,901,910,core,noise_type
392,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,911,920,core,noise_type
393,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,921,930,core,noise_type
394,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,931,940,core,noise_type
395,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,941,950,core,noise_type
396,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,951,960,core,noise_type
397,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,961,970,core,noise_type
398,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,971,980,core,noise_type
399,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,981,990,core,noise_type
400,negative_control,4,main,N0X,1000,5,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,correlated_sheet,2,0.1,20,False,500,49,,,991,1000,core,noise_type
401,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,1,10,core,main_distribution
402,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,11,20,core,main_distribution
403,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,21,30,core,main_distribution
404,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,31,40,core,main_distribution
405,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,41,50,core,main_distribution
406,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,51,60,core,main_distribution
407,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,61,70,core,main_distribution
408,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,71,80,core,main_distribution
409,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,81,90,core,main_distribution
410,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,91,100,core,main_distribution
411,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,101,110,core,main_distribution
412,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,111,120,core,main_distribution
413,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,121,130,core,main_distribution
414,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,131,140,core,main_distribution
415,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,141,150,core,main_distribution
416,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,151,160,core,main_distribution
417,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,161,170,core,main_distribution
418,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,171,180,core,main_distribution
419,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,181,190,core,main_distribution
420,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,191,200,core,main_distribution
421,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,201,210,core,main_distribution
422,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,211,220,core,main_distribution
423,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,221,230,core,main_distribution
424,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,231,240,core,main_distribution
425,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,241,250,core,main_distribution
426,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,251,260,core,main_distribution
427,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,261,270,core,main_distribution
428,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,271,280,core,main_distribution
429,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,281,290,core,main_distribution
430,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,291,300,core,main_distribution
431,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,301,310,core,main_distribution
432,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,311,320,core,main_distribution
433,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,321,330,core,main_distribution
434,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,331,340,core,main_distribution
435,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,341,350,core,main_distribution
436,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,351,360,core,main_distribution
437,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,361,370,core,main_distribution
438,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,371,380,core,main_distribution
439,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,381,390,core,main_distribution
440,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,391,400,core,main_distribution
441,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,401,410,core,main_distribution
442,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,411,420,core,main_distribution
443,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,421,430,core,main_distribution
