"study","cell_id","scenario","factor_changed","method","n","p","main_k","separation","main_structure","main_distribution","minority_ratio","q","minority_sd","minority_proximity","MajorARI","MinorityDetectionF1","MinorityClusterF1","AnyMicroDiscovery","AbsQError","SpuriousExtraClusters","end_to_end_seconds"
"architecture",15,"N0","full_factorial","TSRClust_unvalidated",1000,5,2,6,"elliptical","normal",0,0,0.2,"isolated",0.859262650259536,NA,NA,1,1,1,0.375807999999957
"architecture",16,"N0","full_factorial","TSRClust_unvalidated",1000,5,2,10,"elliptical","normal",0,0,0.2,"isolated",0.959276110161009,NA,NA,1,1,1,0.373745999999954
"architecture",17,"M1","full_factorial","TSRClust_unvalidated",500,2,2,6,"spherical","normal",0.05,1,0.2,"isolated",0.950199394456199,0.726094670652506,0.726094670652506,1,0.63,0.63,0.147500000000115
"architecture",18,"M1","full_factorial","TSRClust_unvalidated",500,2,2,10,"spherical","normal",0.05,1,0.2,"isolated",0.973106234809877,0.767339485240086,0.767339485240086,1,1.05666666666667,1.05666666666667,0.150330000000055
"architecture",19,"M1","full_factorial","TSRClust_unvalidated",500,2,2,6,"elliptical","normal",0.05,1,0.2,"isolated",0.91460454946012,0.740917467461332,0.740917467461332,1,0.793333333333333,0.793333333333333,0.15055666666661
"architecture",20,"M1","full_factorial","TSRClust_unvalidated",500,2,2,10,"elliptical","normal",0.05,1,0.2,"isolated",0.975121922944604,0.777018481169771,0.777018481169772,1,1.16,1.16,0.151329999999895
"architecture",21,"M1","full_factorial","TSRClust_unvalidated",500,5,2,6,"spherical","normal",0.05,1,0.2,"isolated",0.800103045320612,0.6109843663179,0.6109843663179,1,0,0.103333333333333,0.208173333333155
"architecture",22,"M1","full_factorial","TSRClust_unvalidated",500,5,2,10,"spherical","normal",0.05,1,0.2,"isolated",0.937757928771377,0.683087181894595,0.683087181894595,1,0,0,0.205966666666585
"architecture",23,"M1","full_factorial","TSRClust_unvalidated",500,5,2,6,"elliptical","normal",0.05,1,0.2,"isolated",0.861672232639422,0.657901796962151,0.657901796962151,1,0,0.0233333333333333,0.208166666666633
"architecture",24,"M1","full_factorial","TSRClust_unvalidated",500,5,2,10,"elliptical","normal",0.05,1,0.2,"isolated",0.964438938409206,0.673900249967937,0.673900249967937,1,0,0,0.206616666666632
"architecture",25,"M1","full_factorial","TSRClust_unvalidated",1000,2,2,6,"spherical","normal",0.05,1,0.2,"isolated",0.950359286506354,0.734049397758489,0.734049397758489,1,0.943333333333333,0.943333333333333,0.277986666666814
"architecture",26,"M1","full_factorial","TSRClust_unvalidated",1000,2,2,10,"spherical","normal",0.05,1,0.2,"isolated",0.971943753320651,0.795375985918146,0.795375985918146,1,1.69333333333333,1.69333333333333,0.278079999999985
"architecture",27,"M1","full_factorial","TSRClust_unvalidated",1000,2,2,6,"elliptical","normal",0.05,1,0.2,"isolated",0.914793206211375,0.758183986735475,0.758183986735475,1,1.13,1.13,0.278313333333269
"architecture",28,"M1","full_factorial","TSRClust_unvalidated",1000,2,2,10,"elliptical","normal",0.05,1,0.2,"isolated",0.975517846165019,0.797363648961149,0.797363648961149,1,1.78333333333333,1.78333333333333,0.277350000000115
"architecture",29,"M1","full_factorial","TSRClust_unvalidated",1000,5,2,6,"spherical","normal",0.05,1,0.2,"isolated",0.727987078218965,0.688316343586988,0.688316343586988,1,0,0.0533333333333333,0.378410000000003
"architecture",30,"M1","full_factorial","TSRClust_unvalidated",1000,5,2,10,"spherical","normal",0.05,1,0.2,"isolated",0.954397044061307,0.678398230171015,0.678398230171015,1,0.00333333333333333,0.00333333333333333,0.375946666666581
"architecture",31,"M1","full_factorial","TSRClust_unvalidated",1000,5,2,6,"elliptical","normal",0.05,1,0.2,"isolated",0.899776308895009,0.66927365095615,0.66927365095615,1,0,0,0.383346666666633
"architecture",32,"M1","full_factorial","TSRClust_unvalidated",1000,5,2,10,"elliptical","normal",0.05,1,0.2,"isolated",0.978208076305202,0.670327348172158,0.670327348172158,1,0.00333333333333333,0.00333333333333333,0.377076666666556
"architecture",33,"M2","full_factorial","TSRClust_unvalidated",500,2,2,6,"spherical","normal",0.025,1,0.2,"isolated",0.931402024242305,0.449914477739099,0.449914477739099,1,0.676666666666667,0.676666666666667,0.148336666666764
"architecture",34,"M2","full_factorial","TSRClust_unvalidated",500,2,2,10,"spherical","normal",0.025,1,0.2,"isolated",0.962059047204872,0.502901950827642,0.502901950827642,1,1.23666666666667,1.23666666666667,0.148516666666583
"architecture",35,"M2","full_factorial","TSRClust_unvalidated",500,2,2,6,"elliptical","normal",0.025,1,0.2,"isolated",0.900035382952299,0.478703712606873,0.478703712606873,1,0.87,0.87,0.149613333333255
"architecture",36,"M2","full_factorial","TSRClust_unvalidated",500,2,2,10,"elliptical","normal",0.025,1,0.2,"isolated",0.964820915040274,0.517348125322018,0.517348125322018,1,1.32,1.32,0.150383333333411
"architecture",37,"M2","full_factorial","TSRClust_unvalidated",500,5,2,6,"spherical","normal",0.025,1,0.2,"isolated",0.936607834250592,0.387351313238146,0.387351313238146,1,0,0,0.206266666666779
"architecture",38,"M2","full_factorial","TSRClust_unvalidated",500,5,2,10,"spherical","normal",0.025,1,0.2,"isolated",0.978511070220736,0.387265996827076,0.387265996827076,1,0,0,0.205509999999934
"architecture",39,"M2","full_factorial","TSRClust_unvalidated",500,5,2,6,"elliptical","normal",0.025,1,0.2,"isolated",0.897620018172085,0.387181385510312,0.387181385510312,1,0,0,0.208393333333285
"architecture",40,"M2","full_factorial","TSRClust_unvalidated",500,5,2,10,"elliptical","normal",0.025,1,0.2,"isolated",0.978571479487933,0.387392913802221,0.387392913802221,1,0,0,0.203913333333391
"architecture",41,"M2","full_factorial","TSRClust_unvalidated",1000,2,2,6,"spherical","normal",0.025,1,0.2,"isolated",0.933200943638332,0.461182934342333,0.461182934342333,1,0.883333333333333,0.883333333333333,0.278079999999936
"architecture",42,"M2","full_factorial","TSRClust_unvalidated",1000,2,2,10,"spherical","normal",0.025,1,0.2,"isolated",0.962285233215364,0.538396248391233,0.538396248391233,1,1.56666666666667,1.56666666666667,0.2770099999999
"architecture",43,"M2","full_factorial","TSRClust_unvalidated",1000,2,2,6,"elliptical","normal",0.025,1,0.2,"isolated",0.900250333252483,0.501014569743241,0.501014569743241,1,1.22666666666667,1.22666666666667,0.279083333333292
"architecture",44,"M2","full_factorial","TSRClust_unvalidated",1000,2,2,10,"elliptical","normal",0.025,1,0.2,"isolated",0.96517652301611,0.543328577637176,0.543328577637176,1,1.64333333333333,1.64333333333333,0.276823333333293
"architecture",45,"M2","full_factorial","TSRClust_unvalidated",1000,5,2,6,"spherical","normal",0.025,1,0.2,"isolated",0.937785246840152,0.400323633987265,0.400323633987265,1,0,0,0.37770666666666
"architecture",46,"M2","full_factorial","TSRClust_unvalidated",1000,5,2,10,"spherical","normal",0.025,1,0.2,"isolated",0.978953075261618,0.400290847102019,0.400290847102019,1,0,0,0.374566666666578
"architecture",47,"M2","full_factorial","TSRClust_unvalidated",1000,5,2,6,"elliptical","normal",0.025,1,0.2,"isolated",0.902314761004466,0.400387796136026,0.400387796136026,1,0,0,0.379576666666774
"architecture",48,"M2","full_factorial","TSRClust_unvalidated",1000,5,2,10,"elliptical","normal",0.025,1,0.2,"isolated",0.979697568993883,0.40039837398374,0.40039837398374,1,0,0,0.377533333333243
"architecture",49,"M3","full_factorial","TSRClust_unvalidated",500,2,2,6,"spherical","normal",0.05,1,0.55,"isolated",0.950696355520684,0.730519135410381,0.730519135410381,1,0.636666666666667,0.636666666666667,0.150530000000011
"architecture",50,"M3","full_factorial","TSRClust_unvalidated",500,2,2,10,"spherical","normal",0.05,1,0.55,"isolated",0.972883811273989,0.761628520209207,0.761628520209207,1,1.05333333333333,1.05333333333333,0.149350000000183
"architecture",51,"M3","full_factorial","TSRClust_unvalidated",500,2,2,6,"elliptical","normal",0.05,1,0.55,"isolated",0.911633636235792,0.743841080776504,0.743841080776504,1,0.79,0.79,0.14912666666678
"architecture",52,"M3","full_factorial","TSRClust_unvalidated",500,2,2,10,"elliptical","normal",0.05,1,0.55,"isolated",0.975337309195627,0.771716726362741,0.771716726362741,1,1.15333333333333,1.15333333333333,0.149546666666659
"architecture",53,"M3","full_factorial","TSRClust_unvalidated",500,5,2,6,"spherical","normal",0.05,1,0.55,"isolated",0.951786980142962,0.663631685109767,0.663631685109767,1,0,0,0.207143333333309
"architecture",54,"M3","full_factorial","TSRClust_unvalidated",500,5,2,10,"spherical","normal",0.05,1,0.55,"isolated",0.983867410413086,0.668148079586436,0.668148079586436,1,0,0,0.205139999999919
"architecture",55,"M3","full_factorial","TSRClust_unvalidated",500,5,2,6,"elliptical","normal",0.05,1,0.55,"isolated",0.907041401880759,0.63889879605633,0.63889879605633,1,0,0,0.208726666666662
"architecture",56,"M3","full_factorial","TSRClust_unvalidated",500,5,2,10,"elliptical","normal",0.05,1,0.55,"isolated",0.984821731969331,0.667966219644302,0.667966219644302,1,0,0,0.206906666666594
"architecture",57,"M3","full_factorial","TSRClust_unvalidated",1000,2,2,6,"spherical","normal",0.05,1,0.55,"isolated",0.950844508221083,0.735837086627754,0.735837086627754,1,0.956666666666667,0.956666666666667,0.276016666666692
"architecture",58,"M3","full_factorial","TSRClust_unvalidated",1000,2,2,10,"spherical","normal",0.05,1,0.55,"isolated",0.972691912628501,0.784711564776445,0.784711564776445,1,1.61666666666667,1.61666666666667,0.277443333333273
"architecture",59,"M3","full_factorial","TSRClust_unvalidated",1000,2,2,6,"elliptical","normal",0.05,1,0.55,"isolated",0.914736608217146,0.754699634928889,0.754699634928889,1,1.17333333333333,1.17333333333333,0.278789999999911
"architecture",60,"M3","full_factorial","TSRClust_unvalidated",1000,2,2,10,"elliptical","normal",0.05,1,0.55,"isolated",0.975218509521008,0.789836210818473,0.789836210818473,1,1.68333333333333,1.68333333333333,0.275670000000076
"architecture",61,"M3","full_factorial","TSRClust_unvalidated",1000,5,2,6,"spherical","normal",0.05,1,0.55,"isolated",0.952497186380856,0.668177956117993,0.668177956117993,1,0,0,0.381506666666707
"architecture",62,"M3","full_factorial","TSRClust_unvalidated",1000,5,2,10,"spherical","normal",0.05,1,0.55,"isolated",0.983969732754982,0.668376428975728,0.668376428975728,1,0,0,0.376119999999901
"architecture",63,"M3","full_factorial","TSRClust_unvalidated",1000,5,2,6,"elliptical","normal",0.05,1,0.55,"isolated",0.911649636303386,0.648419038436042,0.648419038436042,1,0.00333333333333333,0.00333333333333333,0.382696666666634
"architecture",64,"M3","full_factorial","TSRClust_unvalidated",1000,5,2,10,"elliptical","normal",0.05,1,0.55,"isolated",0.984549893379994,0.668247486510587,0.668247486510587,1,0,0,0.375693333333462
"architecture",65,"M4","full_factorial","TSRClust_unvalidated",500,2,2,6,"spherical","normal",0.05,2,0.2,"isolated",0.961425905183321,0.679583888405285,0.668692801132921,1,0.0566666666666667,0.0233333333333333,0.149986666666712
"architecture",66,"M4","full_factorial","TSRClust_unvalidated",500,2,2,10,"spherical","normal",0.05,2,0.2,"isolated",0.98079692279575,0.71408566301027,0.720750065373,1,0.503333333333333,0.503333333333333,0.14863333333331
"architecture",67,"M4","full_factorial","TSRClust_unvalidated",500,2,2,6,"elliptical","normal",0.05,2,0.2,"isolated",0.923437241679686,0.680501448361832,0.667536747158079,1,0.1,0.0633333333333333,0.150146666666684
"architecture",68,"M4","full_factorial","TSRClust_unvalidated",500,2,2,10,"elliptical","normal",0.05,2,0.2,"isolated",0.981994553941677,0.723329720606499,0.728597013379882,1,0.603333333333333,0.6,0.149033333333367
"architecture",69,"M4","full_factorial","TSRClust_unvalidated",500,5,2,6,"spherical","normal",0.05,2,0.2,"isolated",0.961251754890386,0.669026098701441,0.47124929212517,1,0.436666666666667,0,0.206106666666637
"architecture",70,"M4","full_factorial","TSRClust_unvalidated",500,5,2,10,"spherical","normal",0.05,2,0.2,"isolated",0.987820905954106,0.668568465726,0.459211039669785,1,0.46,0,0.206419999999998
"architecture",71,"M4","full_factorial","TSRClust_unvalidated",500,5,2,6,"elliptical","normal",0.05,2,0.2,"isolated",0.919808301051475,0.667441469175137,0.449317190420476,1,0.483333333333333,0,0.206913333333141
"architecture",72,"M4","full_factorial","TSRClust_unvalidated",500,5,2,10,"elliptical","normal",0.05,2,0.2,"isolated",0.987556814414162,0.668761228911721,0.46859986276733,1,0.44,0,0.206909999999843
"architecture",73,"M4","full_factorial","TSRClust_unvalidated",1000,2,2,6,"spherical","normal",0.05,2,0.2,"isolated",0.961982018123268,0.686795736167017,0.666020378913694,1,0.193333333333333,0.143333333333333,0.27886666666663
"architecture",74,"M4","full_factorial","TSRClust_unvalidated",1000,2,2,10,"spherical","normal",0.05,2,0.2,"isolated",0.980083206691528,0.736577406629899,0.742389517459174,1,1.10666666666667,1.10666666666667,0.276343333333498
"architecture",75,"M4","full_factorial","TSRClust_unvalidated",1000,2,2,6,"elliptical","normal",0.05,2,0.2,"isolated",0.923545208620004,0.689670592500384,0.686109826137713,1,0.236666666666667,0.223333333333333,0.277856666666982
"architecture",76,"M4","full_factorial","TSRClust_unvalidated",1000,2,2,10,"elliptical","normal",0.05,2,0.2,"isolated",0.982734681368218,0.737250895022007,0.741930626586069,1,1.15666666666667,1.15333333333333,0.276520000000273
"architecture",77,"M4","full_factorial","TSRClust_unvalidated",1000,5,2,6,"spherical","normal",0.05,2,0.2,"isolated",0.962258228189231,0.668706179920746,0.345245752616143,1,0.693333333333333,0,0.376740000000039
"architecture",78,"M4","full_factorial","TSRClust_unvalidated",1000,5,2,10,"spherical","normal",0.05,2,0.2,"isolated",0.987707262991588,0.667624423604802,0.300768682968336,1,0.786666666666667,0,0.372973333332896
"architecture",79,"M4","full_factorial","TSRClust_unvalidated",1000,5,2,6,"elliptical","normal",0.05,2,0.2,"isolated",0.924592610162125,0.669806288609607,0.386703151555612,1,0.606666666666667,0,0.366050000000226
"architecture",80,"M4","full_factorial","TSRClust_unvalidated",1000,5,2,10,"elliptical","normal",0.05,2,0.2,"isolated",0.98836138090273,0.668044457502816,0.33884047445484,1,0.706666666666667,0,0.357656666666614
"architecture",1,"N0","full_factorial","TSRClust_validated",500,2,2,6,"spherical","normal",0,0,0.2,"isolated",0.866803223925694,NA,NA,0.067,0.067,0.067,0.439821999999999
"architecture",2,"N0","full_factorial","TSRClust_validated",500,2,2,10,"spherical","normal",0,0,0.2,"isolated",0.916237721505885,NA,NA,0.01,0.01,0.01,0.256479000000001
"architecture",3,"N0","full_factorial","TSRClust_validated",500,2,2,6,"elliptical","normal",0,0,0.2,"isolated",0.846233052365801,NA,NA,0.058,0.058,0.058,0.433323000000002
"architecture",4,"N0","full_factorial","TSRClust_validated",500,2,2,10,"elliptical","normal",0,0,0.2,"isolated",0.922501536996222,NA,NA,0.031,0.031,0.031,0.361368000000015
"architecture",5,"N0","full_factorial","TSRClust_validated",500,5,2,6,"spherical","normal",0,0,0.2,"isolated",0.884208169845397,NA,NA,0,0,0,0.247689000000002
"architecture",6,"N0","full_factorial","TSRClust_validated",500,5,2,10,"spherical","normal",0,0,0.2,"isolated",0.956590658759483,NA,NA,0,0,0,0.248114
"architecture",7,"N0","full_factorial","TSRClust_validated",500,5,2,6,"elliptical","normal",0,0,0.2,"isolated",0.855031593502373,NA,NA,0,0,0,0.247228999999996
"architecture",8,"N0","full_factorial","TSRClust_validated",500,5,2,10,"elliptical","normal",0,0,0.2,"isolated",0.958571476085636,NA,NA,0,0,0,0.248758999999978
"architecture",9,"N0","full_factorial","TSRClust_validated",1000,2,2,6,"spherical","normal",0,0,0.2,"isolated",0.867259139276565,NA,NA,0.03,0.03,0.03,0.609514000000021
"architecture",10,"N0","full_factorial","TSRClust_validated",1000,2,2,10,"spherical","normal",0,0,0.2,"isolated",0.916788675022025,NA,NA,0.007,0.007,0.007,0.497606000000012
"architecture",11,"N0","full_factorial","TSRClust_validated",1000,2,2,6,"elliptical","normal",0,0,0.2,"isolated",0.84739762436435,NA,NA,0.023,0.023,0.023,0.600852999999967
"architecture",12,"N0","full_factorial","TSRClust_validated",1000,2,2,10,"elliptical","normal",0,0,0.2,"isolated",0.922938918860803,NA,NA,0.017,0.017,0.017,0.613090999999989
"architecture",13,"N0","full_factorial","TSRClust_validated",1000,5,2,6,"spherical","normal",0,0,0.2,"isolated",0.885739285355292,NA,NA,0,0,0,0.438562000000011
"architecture",14,"N0","full_factorial","TSRClust_validated",1000,5,2,10,"spherical","normal",0,0,0.2,"isolated",0.957210755025961,NA,NA,0,0,0,0.435413999999979
"architecture",15,"N0","full_factorial","TSRClust_validated",1000,5,2,6,"elliptical","normal",0,0,0.2,"isolated",0.859263106240244,NA,NA,0,0,0,0.439996999999974
"architecture",16,"N0","full_factorial","TSRClust_validated",1000,5,2,10,"elliptical","normal",0,0,0.2,"isolated",0.959276110161009,NA,NA,0,0,0,0.437206000000013
"architecture",17,"M1","full_factorial","TSRClust_validated",500,2,2,6,"spherical","normal",0.05,1,0.2,"isolated",0.950194292498142,0.807476601684856,0.807476601684856,0.98,0.19,0.17,1.64637333333347
"architecture",18,"M1","full_factorial","TSRClust_validated",500,2,2,10,"spherical","normal",0.05,1,0.2,"isolated",0.973102286614506,0.791270686522101,0.791270686522101,0.996666666666667,0.306666666666667,0.303333333333333,1.74998666666666
"architecture",19,"M1","full_factorial","TSRClust_validated",500,2,2,6,"elliptical","normal",0.05,1,0.2,"isolated",0.914579991985699,0.821772305174724,0.821772305174724,0.99,0.203333333333333,0.193333333333333,1.67433000000003
"architecture",20,"M1","full_factorial","TSRClust_validated",500,2,2,10,"elliptical","normal",0.05,1,0.2,"isolated",0.975117709191659,0.806543870044885,0.806543870044885,0.996666666666667,0.303333333333333,0.3,1.78726333333307
"architecture",21,"M1","full_factorial","TSRClust_validated",500,5,2,6,"spherical","normal",0.05,1,0.2,"isolated",0.800095966444744,0.683929536950961,0.683929536950961,0.786666666666667,0.213333333333333,0,1.01360999999964
"architecture",22,"M1","full_factorial","TSRClust_validated",500,5,2,10,"spherical","normal",0.05,1,0.2,"isolated",0.937757729863602,0.820195994291808,0.820195994291808,0.98,0.02,0,1.3944433333332
"architecture",23,"M1","full_factorial","TSRClust_validated",500,5,2,6,"elliptical","normal",0.05,1,0.2,"isolated",0.861661119533087,0.761753356710846,0.761753356710846,0.9,0.1,0,1.24506999999997
"architecture",24,"M1","full_factorial","TSRClust_validated",500,5,2,10,"elliptical","normal",0.05,1,0.2,"isolated",0.964436495671285,0.80712530014975,0.80712530014975,0.976666666666667,0.0233333333333333,0,1.42612333333327
"architecture",25,"M1","full_factorial","TSRClust_validated",1000,2,2,6,"spherical","normal",0.05,1,0.2,"isolated",0.950330710300963,0.793935161869105,0.793935161869105,1,0.496666666666667,0.496666666666667,2.48017000000005
"architecture",26,"M1","full_factorial","TSRClust_validated",1000,2,2,10,"spherical","normal",0.05,1,0.2,"isolated",0.97193603116207,0.793053713003943,0.793053713003943,1,0.586666666666667,0.586666666666667,2.57274666666657
"architecture",27,"M1","full_factorial","TSRClust_validated",1000,2,2,6,"elliptical","normal",0.05,1,0.2,"isolated",0.914754190596204,0.801232713290262,0.801232713290262,1,0.503333333333333,0.503333333333333,2.52562333333346
"architecture",28,"M1","full_factorial","TSRClust_validated",1000,2,2,10,"elliptical","normal",0.05,1,0.2,"isolated",0.975507204863027,0.77256581570665,0.77256581570665,1,0.686666666666667,0.686666666666667,2.61337666666652
"architecture",29,"M1","full_factorial","TSRClust_validated",1000,5,2,6,"spherical","normal",0.05,1,0.2,"isolated",0.727988358611585,0.79164097744311,0.79164097744311,0.893333333333333,0.106666666666667,0,1.52804999999999
"architecture",30,"M1","full_factorial","TSRClust_validated",1000,5,2,10,"spherical","normal",0.05,1,0.2,"isolated",0.954396021971518,0.848286612629766,0.848286612629766,0.993333333333333,0.00666666666666667,0,2.07754333333345
"architecture",31,"M1","full_factorial","TSRClust_validated",1000,5,2,6,"elliptical","normal",0.05,1,0.2,"isolated",0.899769246725949,0.818852192344849,0.818852192344849,0.96,0.04,0,1.95811000000022
"architecture",32,"M1","full_factorial","TSRClust_validated",1000,5,2,10,"elliptical","normal",0.05,1,0.2,"isolated",0.978205340457265,0.839043939051076,0.839043939051076,0.993333333333333,0.00666666666666667,0,2.10305999999997
"architecture",33,"M2","full_factorial","TSRClust_validated",500,2,2,6,"spherical","normal",0.025,1,0.2,"isolated",0.931363144123282,0.856205010788361,0.856205010788361,1,0.0366666666666667,0.0366666666666667,2.29584333333354
"architecture",34,"M2","full_factorial","TSRClust_validated",500,2,2,10,"spherical","normal",0.025,1,0.2,"isolated",0.962056306427541,0.856196766219562,0.856196766219562,1,0.0466666666666667,0.0466666666666667,2.45553666666641
"architecture",35,"M2","full_factorial","TSRClust_validated",500,2,2,6,"elliptical","normal",0.025,1,0.2,"isolated",0.900005161893078,0.850255264937027,0.850255264937027,1,0.0466666666666667,0.0466666666666667,2.28216999999986
"architecture",36,"M2","full_factorial","TSRClust_validated",500,2,2,10,"elliptical","normal",0.025,1,0.2,"isolated",0.964824833930284,0.858791751205502,0.858791751205502,1,0.0366666666666667,0.0366666666666667,2.51210000000009
"architecture",37,"M2","full_factorial","TSRClust_validated",500,5,2,6,"spherical","normal",0.025,1,0.2,"isolated",0.936602469563432,0.782363310400541,0.782363310400541,1,0,0,1.70824000000016
"architecture",38,"M2","full_factorial","TSRClust_validated",500,5,2,10,"spherical","normal",0.025,1,0.2,"isolated",0.978511135915415,0.786412466841565,0.786412466841565,1,0,0,1.79994666666668
"architecture",39,"M2","full_factorial","TSRClust_validated",500,5,2,6,"elliptical","normal",0.025,1,0.2,"isolated",0.897622778877797,0.783457337406588,0.783457337406588,1,0,0,1.68387333333343
"architecture",40,"M2","full_factorial","TSRClust_validated",500,5,2,10,"elliptical","normal",0.025,1,0.2,"isolated",0.978571611447954,0.778135969623132,0.778135969623132,1,0,0,1.79517000000008
"architecture",41,"M2","full_factorial","TSRClust_validated",1000,2,2,6,"spherical","normal",0.025,1,0.2,"isolated",0.93316721846613,0.814730710073066,0.814730710073066,1,0.25,0.25,3.62477333333315
"architecture",42,"M2","full_factorial","TSRClust_validated",1000,2,2,10,"spherical","normal",0.025,1,0.2,"isolated",0.96227636657236,0.808263772666266,0.808263772666266,1,0.326666666666667,0.326666666666667,3.76616666666672
"architecture",43,"M2","full_factorial","TSRClust_validated",1000,2,2,6,"elliptical","normal",0.025,1,0.2,"isolated",0.900191715003512,0.812496878338707,0.812496878338707,1,0.24,0.24,3.69311666666678
"architecture",44,"M2","full_factorial","TSRClust_validated",1000,2,2,10,"elliptical","normal",0.025,1,0.2,"isolated",0.965167241243956,0.806072918076873,0.806072918076873,1,0.33,0.33,3.81652666666664
"architecture",45,"M2","full_factorial","TSRClust_validated",1000,5,2,6,"spherical","normal",0.025,1,0.2,"isolated",0.937783608168746,0.831847584503647,0.831847584503647,1,0,0,2.52008000000008
"architecture",46,"M2","full_factorial","TSRClust_validated",1000,5,2,10,"spherical","normal",0.025,1,0.2,"isolated",0.97895305875514,0.837043557993965,0.837043557993965,1,0,0,2.6551833333332
"architecture",47,"M2","full_factorial","TSRClust_validated",1000,5,2,6,"elliptical","normal",0.025,1,0.2,"isolated",0.902315697083104,0.833643142381394,0.833643142381394,1,0,0,2.49591333333331
"architecture",48,"M2","full_factorial","TSRClust_validated",1000,5,2,10,"elliptical","normal",0.025,1,0.2,"isolated",0.979697437130386,0.831577554054635,0.831577554054635,1,0,0,2.63315666666674
"architecture",49,"M3","full_factorial","TSRClust_validated",500,2,2,6,"spherical","normal",0.05,1,0.55,"isolated",0.950694695193181,0.644230717380844,0.644230717380844,0.843333333333333,0.246666666666667,0.09,1.58809666666674
"architecture",50,"M3","full_factorial","TSRClust_validated",500,2,2,10,"spherical","normal",0.05,1,0.55,"isolated",0.972873593895283,0.75878945162727,0.75878945162727,0.946666666666667,0.17,0.116666666666667,1.81293000000034
"architecture",51,"M3","full_factorial","TSRClust_validated",500,2,2,6,"elliptical","normal",0.05,1,0.55,"isolated",0.911601894666993,0.614239855131624,0.614239855131624,0.813333333333333,0.25,0.0633333333333333,1.55075000000027
"architecture",52,"M3","full_factorial","TSRClust_validated",500,2,2,10,"elliptical","normal",0.05,1,0.55,"isolated",0.975331577347745,0.738945145402798,0.738945145402798,0.933333333333333,0.236666666666667,0.17,1.79367333333326
"architecture",53,"M3","full_factorial","TSRClust_validated",500,5,2,6,"spherical","normal",0.05,1,0.55,"isolated",0.951790348211307,0.0244516815441461,0.0244516815441461,0.0266666666666667,0.973333333333333,0,0.280880000000046
"architecture",54,"M3","full_factorial","TSRClust_validated",500,5,2,10,"spherical","normal",0.05,1,0.55,"isolated",0.983868136405214,0.245181315377637,0.245181315377637,0.27,0.73,0,0.582066666666445
"architecture",55,"M3","full_factorial","TSRClust_validated",500,5,2,6,"elliptical","normal",0.05,1,0.55,"isolated",0.907041008000324,0.106524665182329,0.106524665182329,0.126666666666667,0.873333333333333,0,0.412056666666637
"architecture",56,"M3","full_factorial","TSRClust_validated",500,5,2,10,"elliptical","normal",0.05,1,0.55,"isolated",0.984821797992442,0.280335677903349,0.280335677903349,0.303333333333333,0.696666666666667,0,0.627949999999922
"architecture",57,"M3","full_factorial","TSRClust_validated",1000,2,2,6,"spherical","normal",0.05,1,0.55,"isolated",0.950824256690352,0.73647962493381,0.73647962493381,0.953333333333333,0.28,0.233333333333333,2.59288333333345
"architecture",58,"M3","full_factorial","TSRClust_validated",1000,2,2,10,"spherical","normal",0.05,1,0.55,"isolated",0.97268475026372,0.767666674671875,0.767666674671875,0.976666666666667,0.353333333333333,0.33,2.68140666666669
"architecture",59,"M3","full_factorial","TSRClust_validated",1000,2,2,6,"elliptical","normal",0.05,1,0.55,"isolated",0.914697364727476,0.714468189928737,0.714468189928737,0.966666666666667,0.243333333333333,0.21,2.61352666666657
"architecture",60,"M3","full_factorial","TSRClust_validated",1000,2,2,10,"elliptical","normal",0.05,1,0.55,"isolated",0.975206780765541,0.774734224958524,0.774734224958524,0.996666666666667,0.34,0.336666666666667,2.71796333333351
"architecture",61,"M3","full_factorial","TSRClust_validated",1000,5,2,6,"spherical","normal",0.05,1,0.55,"isolated",0.95249580345017,0.0983576625975274,0.0983576625975274,0.14,0.86,0,0.663110000000088
"architecture",62,"M3","full_factorial","TSRClust_validated",1000,5,2,10,"spherical","normal",0.05,1,0.55,"isolated",0.983969485588073,0.445881439563627,0.445881439563627,0.533333333333333,0.466666666666667,0,1.34676666666644
"architecture",63,"M3","full_factorial","TSRClust_validated",1000,5,2,6,"elliptical","normal",0.05,1,0.55,"isolated",0.911650412374743,0.233839632914277,0.233839632914277,0.28,0.72,0,0.901653333333379
"architecture",64,"M3","full_factorial","TSRClust_validated",1000,5,2,10,"elliptical","normal",0.05,1,0.55,"isolated",0.984550404246151,0.416287991366475,0.416287991366475,0.49,0.51,0,1.26385000000009
"architecture",65,"M4","full_factorial","TSRClust_validated",500,2,2,6,"spherical","normal",0.05,2,0.2,"isolated",0.96142448054827,0.809284630068632,0.782753584308588,0.966666666666667,0.27,0.0233333333333333,1.76001333333346
"architecture",66,"M4","full_factorial","TSRClust_validated",500,2,2,10,"spherical","normal",0.05,2,0.2,"isolated",0.980795079754936,0.850019765226384,0.834652498114392,0.986666666666667,0.15,0.0266666666666667,1.90385333333331
"architecture",67,"M4","full_factorial","TSRClust_validated",500,2,2,6,"elliptical","normal",0.05,2,0.2,"isolated",0.923424997894895,0.829070258612992,0.805767046398062,0.976666666666667,0.21,0.0166666666666667,1.76098333333353
"architecture",68,"M4","full_factorial","TSRClust_validated",500,2,2,10,"elliptical","normal",0.05,2,0.2,"isolated",0.981991126039137,0.847191841119225,0.828296151923629,0.993333333333333,0.166666666666667,0.03,1.87537666666655
