"study","cell_id","comparator","NPairs","MajorARI_MeanAdvantage","MajorARI_MCSE","MinorityDetectionF1_MeanAdvantage","MinorityDetectionF1_MCSE","MinorityClusterF1_MeanAdvantage","MinorityClusterF1_MCSE","AnyMicroDiscovery_MeanAdvantage","AnyMicroDiscovery_MCSE","AbsQError_MeanAdvantage","AbsQError_MCSE","SpuriousExtraClusters_MeanAdvantage","SpuriousExtraClusters_MCSE","end_to_end_seconds_MeanAdvantage","end_to_end_seconds_MCSE"
"architecture",51,"TCLUST",300,-6.62728808816053e-07,8.66277930663639e-07,0.614239855131624,0.0190191582582211,0.614239855131624,0.0190191582582211,-0.813333333333333,0.0225336776737789,0.75,0.0254830697726749,-0.0633333333333333,0.014855928952659,-1.40233000000017,0.0299811464967862
"architecture",52,"TCLUST",300,-3.95982077390592e-07,3.95982077390592e-07,0.738945145402798,0.0144480708110882,0.738945145402798,0.0144480708110882,-0.933333333333333,0.014425708913821,0.763333333333333,0.0250298966537165,-0.17,0.0222306747209959,-1.64483333333329,0.0189745031254916
"architecture",53,"TCLUST",300,0,0,0.0244516815441461,0.0085795522896262,0.0244516815441461,0.0085795522896262,-0.0266666666666667,0.00931707454688573,0.0266666666666667,0.00931707454688573,0,0,-0.074593333333396,0.0117038237978028
"architecture",54,"TCLUST",300,1.97971754812472e-07,1.97971754812472e-07,0.245181315377637,0.0234522884299383,0.245181315377637,0.0234522884299383,-0.27,0.0256748383522607,0.27,0.0256748383522607,0,0,-0.377769999999934,0.0321504332504843
"architecture",55,"TCLUST",300,-1.61140404353333e-10,1.61140404353333e-10,0.106524665182329,0.0162858410302715,0.106524665182329,0.0162858410302715,-0.126666666666667,0.0192347078835446,0.126666666666667,0.0192347078835446,0,0,-0.204149999999984,0.0247980715099706
"architecture",56,"TCLUST",300,3.95943509624945e-07,2.79505763991898e-07,0.280335677903349,0.0246985386689908,0.280335677903349,0.0246985386689908,-0.303333333333333,0.026585019936501,0.303333333333333,0.026585019936501,0,0,-0.421793333333323,0.0334818004419203
"architecture",57,"TCLUST",300,1.23523222676614e-06,9.70596666705334e-07,0.73647962493381,0.0144350443965123,0.73647962493381,0.0144350443965123,-0.953333333333333,0.0121980437173918,0.72,0.0284258114370169,-0.233333333333333,0.02705678958237,-2.31782666666676,0.021801799243218
"architecture",58,"TCLUST",300,-2.84292330417676e-12,2.84292330417675e-12,0.767666674671875,0.012801977712675,0.767666674671875,0.012801977712675,-0.976666666666667,0.00873023594728576,0.646666666666667,0.0328074458380328,-0.33,0.0324286370272108,-2.40492000000008,0.0145633204282219
"architecture",59,"TCLUST",300,-1.77357377787827e-08,7.09066669056667e-07,0.714468189928737,0.0137595155457242,0.714468189928737,0.0137595155457242,-0.966666666666667,0.0103810707302166,0.756666666666667,0.0285738041163523,-0.21,0.0274866948658588,-2.33567666666667,0.0165923474445201
"architecture",60,"TCLUST",300,1.48278147059644e-07,1.48278147059644e-07,0.774734224958524,0.0114770797819213,0.774734224958524,0.0114770797819213,-0.996666666666667,0.00333333333333333,0.66,0.0345894861620448,-0.336666666666667,0.0345373413134517,-2.44321000000006,0.0121114417328061
"architecture",61,"TCLUST",300,0,0,0.0983576625975274,0.0144585587040559,0.0983576625975274,0.0144585587040559,-0.14,0.0200667781490772,0.14,0.0200667781490772,0,0,-0.282813333333337,0.032475916734472
"architecture",62,"TCLUST",300,-3.29662219914854e-08,1.19019469733475e-07,0.445881439563627,0.0248871621579842,0.445881439563627,0.0248871621579842,-0.533333333333333,0.028851417827642,0.533333333333333,0.028851417827642,0,0,-0.971809999999859,0.049635634941796
"architecture",63,"TCLUST",300,-5.6084176327964e-07,6.53561357777283e-07,0.233839632914277,0.0219990457794084,0.233839632914277,0.0219990457794084,-0.28,0.0259662760448778,0.28,0.0259662760448778,0,0,-0.520113333333441,0.0431532931871368
"architecture",64,"TCLUST",300,8.23775156155726e-08,2.04120451093872e-07,0.416287991366475,0.0251818499099782,0.416287991366475,0.0251818499099782,-0.49,0.0289099628705617,0.49,0.0289099628705617,0,0,-0.889289999999964,0.0492628302185098
"architecture",65,"TCLUST",300,-1.99647509287656e-07,9.64743336814762e-07,0.809284630068632,0.0123979369760413,0.782753584308588,0.0142520283712436,-0.966666666666667,0.0103810707302166,1.73,0.0297012249708907,-0.0233333333333333,0.00873023594728576,-1.61074333333341,0.0115814893040618
"architecture",66,"TCLUST",300,0,0,0.850019765226384,0.00922126062387987,0.834652498114392,0.0107971124448618,-0.986666666666667,0.00663313753541497,1.85,0.0227069940948813,-0.0266666666666667,0.00931707454688573,-1.75589333333332,0.00802812682785767
"architecture",67,"TCLUST",300,7.24419741012043e-07,7.0738180175824e-07,0.829070258612992,0.0106805396148893,0.805767046398062,0.0125807887264761,-0.976666666666667,0.00873023594728576,1.79,0.0266631826040606,-0.0166666666666667,0.00740353546766901,-1.6115800000001,0.00876581042060712
"architecture",68,"TCLUST",300,0,0,0.847191841119225,0.0086866222418919,0.828296151923629,0.0106258352656089,-0.993333333333333,0.00470615558697011,1.83333333333333,0.0230521358269375,-0.03,0.0109371366797436,-1.72708999999987,0.0085496533664639
"architecture",69,"TCLUST",300,-3.35972235087079e-07,2.19941663524885e-06,0.60351583211241,0.0207559343590786,0.556072535033529,0.0212366089233101,-0.766666666666667,0.0244599795235114,1.26,0.0469492954512288,0,0,-0.933543333333243,0.0281532722507353
"architecture",70,"TCLUST",300,4.61526657944411e-07,7.56120143959981e-07,0.772367318052699,0.0112600494363415,0.758682351880959,0.0123027131373843,-0.953333333333333,0.0121980437173918,1.82,0.0283865655099252,0,0,-1.20463000000005,0.0151851391040641
"architecture",71,"TCLUST",300,1.04930958370941e-06,1.66580050013181e-06,0.577730312112414,0.0205108506675701,0.526098284914904,0.0206601833756801,-0.75,0.0250417711235317,1.2,0.0469825271726817,0,0,-0.90323666666672,0.0285609212548885
"architecture",72,"TCLUST",300,2.63732692131757e-07,7.05626004455424e-07,0.750713199788149,0.0119589178753578,0.725209778674192,0.0135370256800252,-0.946666666666667,0.0129945819541649,1.74,0.0316263017983506,0,0,-1.19148333333336,0.015985672555547
"architecture",73,"TCLUST",300,7.90603191658616e-07,6.10602856670147e-07,0.848834010559162,0.00806403924854385,0.845122779273164,0.00836784470679808,-0.996666666666667,0.00333333333333333,1.74,0.0305505046330389,-0.243333333333333,0.0297212367472603,-2.29829999999992,0.0109340135946854
"architecture",74,"TCLUST",300,6.58968381961333e-08,5.2043424924343e-08,0.835938065037688,0.00865060863806024,0.832924435153311,0.00886848945044937,-1,0,1.61666666666667,0.0390689677848743,-0.37,0.0389279413196307,-2.43178333333314,0.0111385001845806
"architecture",75,"TCLUST",300,-5.91172027997189e-10,3.21829230376357e-07,0.846209282445479,0.00812665412784883,0.841927645326086,0.00849944441918003,-1,0,1.77666666666667,0.0291149007095957,-0.203333333333333,0.0284486798918378,-2.36159333333344,0.0109452923487937
"architecture",76,"TCLUST",300,9.887370356787e-08,9.887370356787e-08,0.812553122807507,0.00933637861144787,0.809736899515951,0.00945234758370768,-1,0,1.54,0.0428265538232366,-0.453333333333333,0.0428039874921113,-2.49111000000038,0.0115917412696967
"architecture",77,"TCLUST",300,7.54309902560498e-07,1.13133161229668e-06,0.761596578024319,0.0159925297173669,0.744725553858708,0.0167646438110697,-0.9,0.0173494479589872,1.68666666666667,0.0372623149967216,0,0,-1.46663333333324,0.027287226046524
"architecture",78,"TCLUST",300,-2.47388341655016e-07,4.50326112930443e-07,0.822255297608866,0.0078066743141924,0.818004048195403,0.00853769026635078,-0.983333333333333,0.00740353546766901,1.93666666666667,0.0176035451312839,0,0,-1.68169333333334,0.013302889346198
"architecture",79,"TCLUST",300,-6.46388319927767e-07,1.21912481808775e-06,0.770064995166695,0.0147660831950549,0.754053386211958,0.0155999801473183,-0.916666666666667,0.0159837803332661,1.72333333333333,0.035024544136021,0,0,-1.37682666666658,0.0242925455684869
"architecture",80,"TCLUST",300,-1.0547806273653e-06,5.05113629314514e-07,0.806373445665994,0.0095216320606652,0.800895718009684,0.0101516072854347,-0.97,0.00986531371603149,1.9,0.0223980410036832,0,0,-1.53755333333332,0.0171364906104526
"architecture",1,"TSRClust_unvalidated",1000,-8.81330522230461e-05,1.13503807754713e-05,NA,NA,NA,NA,0.933,0.00791034598317757,1.32,0.01907783960421,1.32,0.01907783960421,-0.288755000000001,0.0215776129902582
"architecture",2,"TSRClust_unvalidated",1000,-3.93082232228582e-05,7.31112583840393e-06,NA,NA,NA,NA,0.99,0.00314800093867678,2.021,0.0129122316322828,2.021,0.0129122316322828,-0.112962999999999,0.0104058311995703
"architecture",3,"TSRClust_unvalidated",1000,-0.000107927786469023,1.20361298057999e-05,NA,NA,NA,NA,0.942,0.00739531545579299,1.74,0.0192033530605665,1.74,0.0192033530605665,-0.283590000000001,0.0219008192034403
"architecture",4,"TSRClust_unvalidated",1000,-4.58818510463144e-05,6.59770190716298e-06,NA,NA,NA,NA,0.969,0.00548352706467918,1.98,0.0133333333333333,1.98,0.0133333333333333,-0.213798000000008,0.0182241803641745
"architecture",5,"TSRClust_unvalidated",1000,-3.55807971064936e-07,1.76598298573632e-07,NA,NA,NA,NA,1,0,1,0,1,0,-0.044858999999994,0.000232760169050361
"architecture",6,"TSRClust_unvalidated",1000,0,0,NA,NA,NA,NA,1,0,1,0,1,0,-0.0447160000000135,0.00025037178361416
"architecture",7,"TSRClust_unvalidated",1000,2.77818248272332e-07,3.14469247015715e-07,NA,NA,NA,NA,1,0,1,0,1,0,-0.0439349999999854,0.000155096195407437
"architecture",8,"TSRClust_unvalidated",1000,0,0,NA,NA,NA,NA,1,0,1,0,1,0,-0.0442019999999966,0.000170135658055433
"architecture",9,"TSRClust_unvalidated",1000,-0.000156601217179855,9.94757139338846e-06,NA,NA,NA,NA,0.97,0.00539714082909916,1.781,0.0272356527511419,1.781,0.0272356527511419,-0.332617,0.0282571490916156
"architecture",10,"TSRClust_unvalidated",1000,-2.65014039273376e-05,4.23905372945903e-06,NA,NA,NA,NA,0.993,0.00263779414624378,2.231,0.0190263238961445,2.231,0.0190263238961445,-0.219923000000023,0.021508942179119
"architecture",11,"TSRClust_unvalidated",1000,-0.000131659265798284,8.02669032728795e-06,NA,NA,NA,NA,0.977,0.00474273059465678,2.407,0.0239149100546693,2.407,0.0239149100546693,-0.321941999999978,0.0282454623041784
"architecture",12,"TSRClust_unvalidated",1000,-1.99152068275634e-05,3.86602170314777e-06,NA,NA,NA,NA,0.983,0.00408995448968906,2.147,0.0164821922893365,2.147,0.0164821922893365,-0.335106999999984,0.0299993643167729
"architecture",13,"TSRClust_unvalidated",1000,-9.35319767453313e-08,1.16690664681333e-07,NA,NA,NA,NA,1,0,1,0,1,0,-0.0640049999999992,0.000153735518373743
"architecture",14,"TSRClust_unvalidated",1000,0,0,NA,NA,NA,NA,1,0,1,0,1,0,-0.0638179999999538,0.000251252868649923
"architecture",15,"TSRClust_unvalidated",1000,4.55980708004011e-07,3.15538105275193e-07,NA,NA,NA,NA,1,0,1,0,1,0,-0.0641890000000167,0.000232923877118251
"architecture",16,"TSRClust_unvalidated",1000,0,0,NA,NA,NA,NA,1,0,1,0,1,0,-0.0634600000000591,0.000244278677071747
"architecture",17,"TSRClust_unvalidated",300,-5.10195805727938e-06,7.27218222633702e-06,0.0813819310323506,0.011352776216256,0.0813819310323506,0.011352776216256,0.02,0.00809640904752736,0.44,0.0371684525969321,0.46,0.0366550098020686,-1.49887333333336,0.0128712642994829
"architecture",18,"TSRClust_unvalidated",300,-3.94819537141526e-06,3.34071967765167e-06,0.0239312012820152,0.0108926786060144,0.0239312012820152,0.0108926786060144,0.00333333333333333,0.00333333333333333,0.75,0.0502224705090826,0.753333333333333,0.0501665749988977,-1.59965666666661,0.00895832892017279
"architecture",19,"TSRClust_unvalidated",300,-2.45574744214553e-05,5.97922568221341e-06,0.0808548377133915,0.0102335153179423,0.0808548377133915,0.0102335153179423,0.01,0.00575416091997579,0.59,0.0369654392808514,0.6,0.0365758477979727,-1.52377333333342,0.00951455060457439
"architecture",20,"TSRClust_unvalidated",300,-4.21375294436014e-06,3.76870406161119e-06,0.0295253888751134,0.0101883496330007,0.0295253888751134,0.0101883496330007,0.00333333333333333,0.00333333333333333,0.856666666666667,0.0502875418331367,0.86,0.0499855051453687,-1.63593333333317,0.00731081624636733
"architecture",21,"TSRClust_unvalidated",300,-7.07887586758734e-06,3.79498624648234e-06,0.0729451706330612,0.0120987522706467,0.0729451706330612,0.0120987522706467,0.213333333333333,0.0236913134965408,-0.213333333333333,0.0236913134965408,0.103333333333333,0.0176035451312839,-0.805436666666489,0.0326209772733434
"architecture",22,"TSRClust_unvalidated",300,-1.98907774129342e-07,1.13532247721392e-06,0.137108812397213,0.00817441514046702,0.137108812397213,0.00817441514046702,0.02,0.00809640904752736,-0.02,0.00809640904752736,0,0,-1.18847666666661,0.0179746839302764
"architecture",23,"TSRClust_unvalidated",300,-1.11131063348913e-05,3.38196645841103e-06,0.103851559748694,0.012199352201753,0.103851559748694,0.012199352201753,0.1,0.0173494479589872,-0.1,0.0173494479589872,0.0233333333333333,0.00873023594728576,-1.03690333333333,0.0244179613416615
"architecture",24,"TSRClust_unvalidated",300,-2.44273792167478e-06,1.38732090474991e-06,0.133225050181813,0.00849007452503649,0.133225050181813,0.00849007452503648,0.0233333333333333,0.00873023594728576,-0.0233333333333333,0.00873023594728576,0,0,-1.21950666666664,0.0148302174974663
"architecture",25,"TSRClust_unvalidated",300,-2.85762053909759e-05,4.44046439563978e-06,0.0598857641106159,0.0110182460637214,0.0598857641106159,0.0110182460637214,0,0,0.446666666666667,0.0517418627822471,0.446666666666667,0.0517418627822471,-2.20218333333323,0.0105113512548399
"architecture",26,"TSRClust_unvalidated",300,-7.72215858049245e-06,2.47592270329731e-06,-0.00232227291420303,0.0121536660242394,-0.00232227291420303,0.0121536660242394,0,0,1.10666666666667,0.0614382312702179,1.10666666666667,0.0614382312702179,-2.29466666666659,0.012745850601032
"architecture",27,"TSRClust_unvalidated",300,-3.90156151715089e-05,4.15883348918821e-06,0.0430487265547871,0.0110677075726847,0.0430487265547871,0.0110677075726847,0,0,0.626666666666667,0.0504369609596331,0.626666666666667,0.0504369609596331,-2.24731000000019,0.0115904278395034
"architecture",28,"TSRClust_unvalidated",300,-1.06413019920415e-05,2.05765520671575e-06,-0.0247978332544995,0.011744441691141,-0.0247978332544995,0.011744441691141,0,0,1.09666666666667,0.0786023866773692,1.09666666666667,0.0786023866773692,-2.3360266666664,0.0115444851325297
"architecture",29,"TSRClust_unvalidated",300,1.28039261924776e-06,1.98859758708427e-06,0.103324633856121,0.00933152718235617,0.103324633856121,0.00933152718235617,0.106666666666667,0.0178519448823718,-0.106666666666667,0.0178519448823718,0.0533333333333333,0.0129945819541649,-1.14963999999999,0.0446081508816949
"architecture",30,"TSRClust_unvalidated",300,-1.02208978894717e-06,6.11699784513998e-07,0.16988838245875,0.00618036853796199,0.16988838245875,0.00618036853796199,0.00666666666666667,0.00470615558697011,-0.00333333333333333,0.00577993556597178,0.00333333333333333,0.00333333333333333,-1.70159666666687,0.0187942661257379
"architecture",31,"TSRClust_unvalidated",300,-7.06216905983529e-06,2.10982266657569e-06,0.149578541388699,0.00984754062786655,0.149578541388699,0.00984754062786655,0.04,0.0113326119515973,-0.04,0.0113326119515973,0,0,-1.57476333333359,0.0219080718967438
"architecture",32,"TSRClust_unvalidated",300,-2.73584793699951e-06,6.34658269181134e-07,0.168716590878918,0.00579186729579891,0.168716590878918,0.00579186729579891,0.00666666666666667,0.00470615558697011,-0.00333333333333333,0.00577993556597178,0.00333333333333333,0.00333333333333333,-1.72598333333341,0.0116179237782447
"architecture",33,"TSRClust_unvalidated",300,-3.88801190232953e-05,1.06351579685419e-05,0.406290533049262,0.00640121531440509,0.406290533049262,0.00640121531440509,0,0,0.64,0.0296993481755287,0.64,0.0296993481755287,-2.14750666666678,0.0104499363835514
"architecture",34,"TSRClust_unvalidated",300,-2.74077733028381e-06,4.78459247893777e-06,0.35329481539192,0.00805002458671243,0.35329481539192,0.00805002458671243,0,0,1.19,0.0362958855016354,1.19,0.0362958855016354,-2.30701999999983,0.0112187461964687
"architecture",35,"TSRClust_unvalidated",300,-3.02210592202024e-05,8.136079807216e-06,0.371551552330155,0.00611454289106851,0.371551552330155,0.00611454289106851,0,0,0.823333333333333,0.0286517292756791,0.823333333333333,0.0286517292756791,-2.13255666666661,0.0105841586876047
"architecture",36,"TSRClust_unvalidated",300,3.91889000927385e-06,4.6508717842809e-06,0.341443625883484,0.00799275625940023,0.341443625883484,0.00799275625940023,0,0,1.28333333333333,0.0370176773383451,1.28333333333333,0.0370176773383451,-2.36171666666668,0.01153638464834
"architecture",37,"TSRClust_unvalidated",300,-5.36468716002806e-06,3.68881100429137e-06,0.395011997162395,0.00468231272375418,0.395011997162395,0.00468231272375418,0,0,0,0,0,0,-1.50197333333338,0.00463454839982078
"architecture",38,"TSRClust_unvalidated",300,6.56946795189276e-08,5.80098733988352e-07,0.399146470014489,0.0045301827149155,0.399146470014489,0.0045301827149155,0,0,0,0,0,0,-1.59443666666675,0.00341224399837476
"architecture",39,"TSRClust_unvalidated",300,2.76070571223623e-06,2.03543613492014e-06,0.396275951896276,0.00459082501397771,0.396275951896276,0.00459082501397771,0,0,0,0,0,0,-1.47548000000015,0.00488414137922665
"architecture",40,"TSRClust_unvalidated",300,1.3196002023134e-07,6.40933512125358e-07,0.390743055820911,0.00423477186563124,0.390743055820911,0.00423477186563123,0,0,0,0,0,0,-1.59125666666669,0.00365143064868401
"architecture",41,"TSRClust_unvalidated",300,-3.37251722018354e-05,6.25736922981355e-06,0.353547775730733,0.00868169690701763,0.353547775730733,0.00868169690701763,0,0,0.633333333333333,0.0450029934179246,0.633333333333333,0.0450029934179246,-3.34669333333322,0.014818740502675
"architecture",42,"TSRClust_unvalidated",300,-8.86664300383829e-06,3.01653219611142e-06,0.269867524275033,0.00982096437038295,0.269867524275033,0.00982096437038295,0,0,1.24,0.0511539090200031,1.24,0.0511539090200031,-3.48915666666682,0.0169931173806614
"architecture",43,"TSRClust_unvalidated",300,-5.86182489713416e-05,6.19946499701248e-06,0.311482308595466,0.00856617210210713,0.311482308595466,0.00856617210210713,0,0,0.986666666666667,0.0397801464555533,0.986666666666667,0.0397801464555533,-3.41403333333349,0.0163682979567333
"architecture",44,"TSRClust_unvalidated",300,-9.28177215386775e-06,2.81137319824321e-06,0.262744340439697,0.0108535052098415,0.262744340439697,0.0108535052098415,0,0,1.31333333333333,0.0500330622758454,1.31333333333333,0.0500330622758454,-3.53970333333335,0.0162958826887355
"architecture",45,"TSRClust_unvalidated",300,-1.63867140669183e-06,1.46022677319277e-06,0.431523950516382,0.00490221588009341,0.431523950516382,0.00490221588009341,0,0,0,0,0,0,-2.14237333333342,0.00555740909399612
"architecture",46,"TSRClust_unvalidated",300,-1.65064775836665e-08,8.57676485607833e-08,0.436752710891946,0.00507081316937794,0.436752710891946,0.00507081316937794,0,0,0,0,0,0,-2.28061666666662,0.00365048051489176
"architecture",47,"TSRClust_unvalidated",300,9.36078638454907e-07,1.39706985202327e-06,0.433255346245368,0.00469623229679883,0.433255346245368,0.00469623229679883,0,0,0,0,0,0,-2.11633666666654,0.00539304953069654
"architecture",48,"TSRClust_unvalidated",300,-1.31863497374966e-07,3.43013931450712e-07,0.431179180070895,0.00468924557132258,0.431179180070895,0.00468924557132258,0,0,0,0,0,0,-2.2556233333335,0.00423043919627192
"architecture",49,"TSRClust_unvalidated",300,-1.66032750375115e-06,7.14527849492355e-06,-0.0862884180295374,0.0183854666910893,-0.0862884180295374,0.0183854666910893,0.156666666666667,0.0210209500708303,0.39,0.0391335933322037,0.546666666666667,0.0324315017224953,-1.43756666666673,0.0296592159922352
"architecture",50,"TSRClust_unvalidated",300,-1.02173787061832e-05,3.8538640023376e-06,-0.00283906858193706,0.0143947844613721,-0.00283906858193708,0.0143947844613721,0.0533333333333333,0.0129945819541649,0.883333333333333,0.0444107546039136,0.936666666666667,0.0435079237349019,-1.66358000000016,0.0147966050672549
"architecture",51,"TSRClust_unvalidated",300,-3.17415687987048e-05,7.35384802658187e-06,-0.12960122564488,0.0189987193725745,-0.12960122564488,0.0189987193725745,0.186666666666667,0.0225336776737789,0.54,0.0344603240747968,0.726666666666667,0.0282500908467609,-1.40162333333349,0.0299810513247225
"architecture",52,"TSRClust_unvalidated",300,-5.73184788176954e-06,3.17428128611539e-06,-0.0327715809599423,0.0148653841964311,-0.0327715809599423,0.0148653841964311,0.0666666666666667,0.014425708913821,0.916666666666667,0.0470911574383287,0.983333333333333,0.0454037586619405,-1.6441266666666,0.0189750129620061
"architecture",53,"TSRClust_unvalidated",300,3.36806834474975e-06,1.37785320125161e-06,-0.639180003565621,0.00887285270667898,-0.639180003565621,0.00887285270667898,0.973333333333333,0.00931707454688573,-0.973333333333333,0.00931707454688573,0,0,-0.0737366666667367,0.0117048504922651
"architecture",54,"TSRClust_unvalidated",300,7.25992128191762e-07,5.06019320417845e-07,-0.422966764208799,0.0234695336178767,-0.422966764208799,0.0234695336178767,0.73,0.0256748383522607,-0.73,0.0256748383522607,0,0,-0.376926666666526,0.0321493914575151
"architecture",55,"TSRClust_unvalidated",300,-3.93880435109647e-07,1.12154269035399e-06,-0.532374130874002,0.0176628141249099,-0.532374130874002,0.0176628141249098,0.873333333333333,0.0192347078835446,-0.873333333333333,0.0192347078835446,0,0,-0.203329999999975,0.0247993936547176
"architecture",56,"TSRClust_unvalidated",300,6.6023111019442e-08,3.68015053476623e-07,-0.387630541740953,0.0246986511220042,-0.387630541740953,0.0246986511220042,0.696666666666667,0.026585019936501,-0.696666666666667,0.026585019936501,0,0,-0.421043333333328,0.0334840887081979
"architecture",57,"TSRClust_unvalidated",300,-2.02515307309377e-05,4.83757517590203e-06,0.000642538306055515,0.0144517619600008,0.000642538306055507,0.0144517619600008,0.0466666666666667,0.0121980437173918,0.676666666666667,0.0377217215865079,0.723333333333333,0.0362754030725887,-2.31686666666676,0.0218014110460064
"architecture",58,"TSRClust_unvalidated",300,-7.16236478010113e-06,2.22264745082485e-06,-0.0170448901045701,0.0134644345279553,-0.0170448901045701,0.0134644345279553,0.0233333333333333,0.00873023594728576,1.26333333333333,0.0477120528287731,1.28666666666667,0.0473779211224469,-2.40396333333341,0.0145628896411615
"architecture",59,"TSRClust_unvalidated",300,-3.92434896693687e-05,4.59704886730962e-06,-0.0402314450001517,0.0137118327715421,-0.0402314450001518,0.0137118327715421,0.0333333333333333,0.0103810707302166,0.93,0.0380004693980279,0.963333333333333,0.0375677265289166,-2.33473666666666,0.0165912073920931
"architecture",60,"TSRClust_unvalidated",300,-1.17287554675364e-05,1.76523738668101e-06,-0.0151019858599494,0.0119283804538479,-0.0151019858599494,0.0119283804538479,0.00333333333333333,0.00333333333333333,1.34333333333333,0.0508168138444855,1.34666666666667,0.0508508066173057,-2.44229333333344,0.0121124304737193
"architecture",61,"TSRClust_unvalidated",300,-1.38293068518758e-06,8.69761337372041e-07,-0.569820293520466,0.0144729775053026,-0.569820293520465,0.0144729775053026,0.86,0.0200667781490772,-0.86,0.0200667781490772,0,0,-0.281603333333381,0.0324764694504677
"architecture",62,"TSRClust_unvalidated",300,-2.47166909500921e-07,1.85473681314983e-07,-0.2224949894121,0.0248953718792808,-0.2224949894121,0.0248953718792808,0.466666666666667,0.028851417827642,-0.466666666666667,0.028851417827642,0,0,-0.970646666666544,0.0496372130139542
"architecture",63,"TSRClust_unvalidated",300,7.76071357198778e-07,9.80706687042545e-07,-0.414579405521765,0.022891357329682,-0.414579405521765,0.022891357329682,0.72,0.0259662760448778,-0.716666666666667,0.0260598459400649,0.00333333333333333,0.00333333333333333,-0.518956666666745,0.0431533800271403
"architecture",64,"TSRClust_unvalidated",300,5.10866157268734e-07,2.90540690467601e-07,-0.251959495144111,0.0251957838458224,-0.251959495144111,0.0251957838458224,0.51,0.0289099628705617,-0.51,0.0289099628705617,0,0,-0.888156666666631,0.0492630440582613
"architecture",65,"TSRClust_unvalidated",300,-1.42463505139763e-06,5.47869613060557e-06,0.129700741663346,0.0124705388440534,0.114060783175667,0.0152325770309998,0.0333333333333333,0.0103810707302166,-0.213333333333333,0.0317365596104062,0,0.0124930303869686,-1.61002666666674,0.0115817831562158
"architecture",66,"TSRClust_unvalidated",300,-1.84304081392546e-06,2.37184446563282e-06,0.135934102216114,0.00976914628970013,0.113902432741391,0.0113210521698725,0.0133333333333333,0.00663313753541497,0.353333333333333,0.044364290412926,0.476666666666667,0.0393419486813985,-1.75522,0.00803030872345367
"architecture",67,"TSRClust_unvalidated",300,-1.22437847910228e-05,3.51326584461375e-06,0.14856881025116,0.0108130395261021,0.138230299239984,0.0135983257569241,0.0233333333333333,0.00873023594728576,-0.11,0.0319157894194987,0.0466666666666667,0.0161330403430281,-1.61083666666685,0.00876416070045291
"architecture",68,"TSRClust_unvalidated",300,-3.42790254016919e-06,1.99954009242095e-06,0.123862120512726,0.00888360166034377,0.0996991385437468,0.0109184199063934,0.00666666666666667,0.00470615558697011,0.436666666666667,0.0497257435605499,0.57,0.0444876694301538,-1.72634333333318,0.0085493072056977
"architecture",69,"TSRClust_unvalidated",300,-6.59445453819056e-06,3.45686395627859e-06,-0.0655102665890313,0.0207884367112233,0.0848232429083598,0.0254668336454984,0.233333333333333,0.0244599795235114,-0.303333333333333,0.0560097008107763,0,0,-0.932743333333237,0.0281539760655831
"architecture",70,"TSRClust_unvalidated",300,1.38581923431413e-06,9.29055364353319e-07,0.103798852326699,0.0112560463740434,0.299471312211174,0.0177568709576577,0.0466666666666667,0.0121980437173918,0.28,0.0392913821216574,0,0,-1.20385666666668,0.0151847767591316
"architecture",71,"TSRClust_unvalidated",300,1.06332244463403e-05,3.23092533657483e-06,-0.0897111570627234,0.0206233490258944,0.0767810944944284,0.0251147258049302,0.25,0.0250417711235317,-0.316666666666667,0.0563589256676834,0,0,-0.902443333333455,0.0285612783761848
"architecture",72,"TSRClust_unvalidated",300,3.69569583379599e-06,1.08125677375638e-06,0.0819519708764277,0.0119995322859108,0.256609915906863,0.0198487794838738,0.0533333333333333,0.0129945819541649,0.18,0.0443307725096726,0,0,-1.1906900000001,0.0159882810239344
"architecture",73,"TSRClust_unvalidated",300,-3.42876403540101e-06,3.4502124177066e-06,0.162038274392145,0.0081146138290469,0.17910240035947,0.010590727232921,0.00333333333333333,0.00333333333333333,-0.0666666666666667,0.038746620907318,-0.1,0.0370302235774236,-2.29735666666658,0.0109346976386637
"architecture",74,"TSRClust_unvalidated",300,-2.07404330108389e-06,1.33871109338792e-06,0.099360658407789,0.00897949412410203,0.0905349176941373,0.00916425200357644,0,0,0.723333333333333,0.0610240249732154,0.736666666666667,0.0608557212053132,-2.43087999999979,0.0111361732838032
"architecture",75,"TSRClust_unvalidated",300,-1.32642038776828e-05,2.46811584844305e-06,0.156538689945095,0.0081777226790892,0.155817819188373,0.00933358158002008,0,0,0.0133333333333333,0.0394989051492519,0.02,0.0386332843251522,-2.36065666666657,0.0109457564134946
"architecture",76,"TSRClust_unvalidated",300,-8.2238071943704e-07,1.33448822382258e-06,0.0753022277855001,0.00985740028021751,0.0678062729298821,0.010206826378141,0,0,0.696666666666667,0.0639987341940969,0.7,0.0641382286517327,-2.49021000000021,0.0115929012656591
"architecture",77,"TSRClust_unvalidated",300,-1.08830030001654e-06,1.50221199729856e-06,0.0928903981035729,0.0159870017956157,0.399479801242565,0.021736381927895,0.1,0.0173494479589872,0.38,0.0477684866476941,0,0,-1.46551333333312,0.0272857714127912
