"study","cell_id","comparator","NPairs","MajorARI_MeanAdvantage","MajorARI_MCSE","MinorityDetectionF1_MeanAdvantage","MinorityDetectionF1_MCSE","MinorityClusterF1_MeanAdvantage","MinorityClusterF1_MCSE","AnyMicroDiscovery_MeanAdvantage","AnyMicroDiscovery_MCSE","AbsQError_MeanAdvantage","AbsQError_MCSE","SpuriousExtraClusters_MeanAdvantage","SpuriousExtraClusters_MCSE","end_to_end_seconds_MeanAdvantage","end_to_end_seconds_MCSE"
"stress",9,"Oracle_TCLUST",300,-0.039448304715717,0.0022012214879733,-0.0981832819158372,0.016062649236789,-0.0981832819158372,0.016062649236789,0.996666666666667,0.00333333333333333,-0.996666666666667,0.00333333333333333,0.873333333333333,0.0192347078835446,0.0656366666666569,0.00144824268503794
"stress",10,"Oracle_TCLUST",300,-0.0885791591332298,0.000903726442006477,-0.998452727625704,0.000236558983804202,-0.998452727625704,0.0002365589838042,1,0,-1,0,0,0,0.0667033333333772,0.00112442526711923
"stress",11,"Oracle_TCLUST",300,-0.216847177149272,0.0165095686142704,-0.802139403425782,0.0224474908439725,-0.802139403425782,0.0224474908439725,0.813333333333333,0.0225336776737789,-0.813333333333333,0.0225336776737789,0.00333333333333333,0.00333333333333333,0.0660100000000087,0.0011049749160989
"stress",12,"Oracle_TCLUST",300,-0.00954843516110802,0.00553604395606392,-0.160772154163334,0.00710601181059077,-0.160772154163334,0.00710601181059077,0.0133333333333333,0.00663313753541497,-0.0133333333333333,0.00663313753541497,0,0,-1.53428666666669,0.0149551992974844
"stress",13,"Oracle_TCLUST",300,-0.180872689283753,0.0212551957644586,-0.186014651386633,0.0154884275595459,-0.186014651386633,0.0154884275595459,0.0833333333333333,0.0159837803332661,-0.0833333333333333,0.0159837803332661,0.00333333333333333,0.00333333333333333,-1.09996333333323,0.0412473062661104
"stress",14,"Oracle_TCLUST",300,-0.270971537011825,0.0190503972310505,-0.733479022209788,0.0247850939834067,-0.733479022209788,0.0247850939834067,0.753333333333333,0.0249294806221008,-0.753333333333333,0.0249294806221008,0,0,0.0692299999999644,0.00122557806077389
"stress",15,"Oracle_TCLUST",300,-0.206028864574492,0.0166031538662039,-0.690638379401077,0.0235520754785202,-0.690638379401077,0.0235520754785202,0.806666666666667,0.0228383556064765,-0.806666666666667,0.0228383556064765,0.01,0.00575416091997579,0.0683599999999963,0.00111936994541548
"stress",16,"Oracle_TCLUST",300,0.00232498831377494,0.000980773617456375,-0.119284020412096,0.0171620100064424,-0.119284020412096,0.0171620100064424,0.0366666666666667,0.0108689706266209,-0.0366666666666667,0.0108689706266209,0.0533333333333333,0.0129945819541649,-0.99025999999998,0.0128317696074935
"stress",17,"Oracle_TCLUST",300,-0.878162537248981,0.00109768408040485,0.00038043031933884,9.58686320352183e-05,0.000380430319338839,9.58686320352182e-05,0,0,0,0,0,0,0.0313466666666318,0.0011923387296474
"stress",18,"Oracle_TCLUST",300,0.0112449265380547,0.00105003222891415,0.331674731782097,0.0236917143080694,0.331674731782097,0.0236917143080694,0,0,0,0,0.383333333333333,0.0281175797428991,-2.22022333333337,0.00804335661854292
"stress",19,"Oracle_TCLUST",300,0.000303440853026064,0.000379930418660983,-0.11407163686661,0.0128738748711428,-0.11407163686661,0.0128738748711428,0,0,0,0,0.0433333333333333,0.0117748606359128,-1.92244333333327,0.00733302120295193
"stress",20,"Oracle_TCLUST",300,0.00420666317668963,0.00113719255070517,-0.187887173005034,0.0159397100588533,-0.197459816436699,0.0176937474297728,0.0833333333333333,0.0159837803332661,-0.286666666666667,0.0352324130351506,0.0633333333333333,0.0140855273600521,-1.15358999999998,0.0241064002867011
"stress",21,"Oracle_TCLUST",300,0.0578159010987292,0.0045350557430892,-0.201164987351975,0.0105378307610942,-0.22921718412555,0.00830150423367333,0,0,-2,0,1.18,0.0313714751603215,-1.7731566666667,0.00794884679705979
"stress",22,"Oracle_TCLUST",300,-0.000987537343803618,0.000446388460817854,-0.759603670025109,0.0206489861382872,-0.759603670025109,0.0206489861382872,0.733333333333333,0.0255740485332257,-0.733333333333333,0.0255740485332257,0,0,-0.357610000000113,0.0412968981224678
"stress",23,"Oracle_TCLUST",300,-0.00959567766744092,0.000677740240444804,-0.833690689017826,0.00673132288029698,-0.833690689017826,0.00673132288029698,1,0,-1,0,0.0166666666666667,0.00740353546766901,0.0705600000000413,0.000634039270947775
"stress",24,"Oracle_TCLUST",300,-0.0890287648252363,0.00180850379600782,-0.971548010276774,0.00768971811886348,-0.971548010276774,0.00768971811886348,1,0,-1,0,0.0166666666666667,0.00740353546766901,0.0650633333333735,0.000952154142047876
"stress",25,"Oracle_TCLUST",300,-0.0559461166494128,0.00180915730861674,-0.625082468809115,0.0252429333861102,-0.625082468809115,0.0252429333861102,1,0,-1,0,0.32,0.026977012386927,0.0644666666666308,0.000622440504261721
"stress",26,"Oracle_TCLUST",300,-0.0341929443400195,0.00983497455448565,-0.175831675092835,0.00855938015828795,-0.175831675092835,0.00855938015828795,0.0233333333333333,0.00873023594728576,-0.0233333333333333,0.00873023594728576,0,0,-1.35749333333329,0.0220084905544403
"stress",27,"Oracle_TCLUST",300,-0.0347918154484203,0.000816620083900003,-0.312727663882026,0.00523788249908206,-0.312727663882026,0.00523788249908206,0,0,-0.0133333333333333,0.00663313753541497,-0.01,0.00744358192865848,-1.66481333333328,0.010737328767429
"stress",28,"Oracle_TCLUST",300,-0.146022450529286,0.0191126061969302,-0.178255011791949,0.0161604870227801,-0.178255011791949,0.0161604870227801,0.1,0.0173494479589872,-0.1,0.0173494479589872,0,0,-0.920663333333293,0.033503397221494
"stress",29,"Oracle_TCLUST",300,-0.0619441566699069,0.012720302843869,-0.0688946913851696,0.00317160476991936,-0.0688946913851696,0.00317160476991936,0,0,0,0,0,0,-1.36395666666679,0.0244297674747579
"stress",30,"Oracle_TCLUST",300,-0.0243383877728888,0.00839987138304816,-0.0427853600379381,0.00546743637847605,-0.0427853600379381,0.00546743637847605,0.00666666666666667,0.00470615558697011,-0.00666666666666667,0.00470615558697011,0,0,-1.37312666666662,0.0167779016639075
"stress",1,"OTRIMLE_fixedK",300,0.901926754988538,0.006138008185437,-0.167600447570914,0.0116322053039564,-0.167600447570914,0.0116322053039564,0.0266666666666667,0.0123974799947106,-0.0266666666666667,0.0123974799947106,0,0,-0.400799999999998,0.0312738567131138
"stress",2,"OTRIMLE_fixedK",300,0.869215228073246,0.00919636799575544,-0.311179247712866,0.0193406139941023,-0.311179247712866,0.0193406139941023,0.19,0.022687347113833,-0.19,0.022687347113833,0,0,-0.262513333333331,0.0315764625495373
"stress",3,"OTRIMLE_fixedK",300,0.88306501184496,0.00810541791041425,-0.224846009761635,0.0158353445557016,-0.224846009761635,0.0158353445557016,0.09,0.017846740081864,-0.09,0.017846740081864,0,0,-0.407773333333334,0.0255582035356028
"stress",4,"OTRIMLE_fixedK",300,0.914729982752065,0.00309581607209723,-0.11938334540472,0.00851874830872088,-0.11938334540472,0.00851874830872088,-0.00666666666666667,0.00816951580450879,0.00666666666666667,0.00816951580450879,0,0,0.409723333333329,0.0364795515538251
"stress",5,"OTRIMLE_fixedK",300,0.913208523562117,0.0009408361788605,-0.0928612485494761,0.0145730520955632,-0.0928612485494761,0.0145730520955632,-0.0333333333333333,0.0103810707302166,-0.383333333333333,0.0407451040984017,-0.416666666666667,0.0393532817921355,-1.58279333333332,0.0136460027537631
"stress",6,"OTRIMLE_fixedK",300,-0.00554999456390121,0.0043671145766726,0.366369636963696,0.0290302266982902,0.366369636963696,0.0290302266982902,-0.363333333333333,0.0289921118450899,0.363333333333333,0.0289921118450899,0.00333333333333333,0.00333333333333333,2.21704333333333,0.151034531937713
"stress",7,"OTRIMLE_fixedK",300,0.00110832078008278,0.000142033114150365,0,0,0,0,0.0333333333333333,0.0103810707302166,-0.0333333333333333,0.0103810707302166,0.0333333333333333,0.0103810707302166,25.9123533333333,0.307086433323222
"stress",8,"OTRIMLE_fixedK",300,0.000892519979328621,0.000131589255341304,0,0,0,0,0.00666666666666667,0.00470615558697011,-0.00666666666666667,0.00470615558697011,0.00666666666666667,0.00470615558697011,26.1489466666667,0.490213004315772
"stress",9,"OTRIMLE_fixedK",300,-0.0738267845924811,0.00240832323506392,0.00273224043715847,0.00273224043715847,0.00273224043715847,0.00273224043715847,0,0.00472192164649886,0,0.00472192164649886,0.00333333333333333,0.00333333333333333,4.79451666666667,0.174032908922839
"stress",10,"OTRIMLE_fixedK",300,0.82559548381355,0.00109318798185967,-0.99647961026828,0.000333091510475018,-0.99647961026828,0.000333091510475016,1,0,-1,0,0,0,1.11764333333334,0.00865827964602945
"stress",11,"OTRIMLE_fixedK",300,0.34031397378609,0.0222501602794754,-0.124184318869732,0.0312665097921076,-0.124184318869732,0.0312665097921076,0.126666666666667,0.0315321616823867,-0.126666666666667,0.0315321616823867,0.00333333333333333,0.00333333333333333,2.31914333333334,0.0928970650322241
"stress",12,"OTRIMLE_fixedK",300,0.958037771773415,0.00557861753570496,-0.157232220237595,0.00712257891970214,-0.157232220237595,0.00712257891970214,0.0133333333333333,0.00663313753541497,-0.0133333333333333,0.00663313753541497,0,0,-0.612439999999979,0.0181411411562901
"stress",13,"OTRIMLE_fixedK",300,0.769533033781642,0.0213567097054779,-0.170336106900436,0.0154164162816783,-0.170336106900436,0.0154164162816783,0.0633333333333333,0.0162877780288718,-0.0633333333333333,0.0162877780288718,0,0,-0.349246666666592,0.042854962384374
"stress",14,"OTRIMLE_fixedK",300,0.530501841005748,0.0188785564629219,-0.685936749014707,0.027130401861899,-0.685936749014707,0.027130401861899,0.686666666666667,0.0272374804613118,-0.686666666666667,0.0272374804613118,0,0,0.939693333333295,0.0163648438294948
"stress",15,"OTRIMLE_fixedK",300,0.523820872124365,0.016678085144007,-0.730184540324319,0.0276043388263753,-0.730184540324319,0.0276043388263753,0.74,0.0270677748810696,-0.74,0.0270677748810696,0.01,0.00575416091997579,1.02112333333337,0.0576307101835599
"stress",16,"OTRIMLE_fixedK",300,0.931080269260361,0.000871173848325609,-0.178014695926932,0.0106442610483588,-0.178014695926932,0.0106442610483588,0.0333333333333333,0.011404524257567,-0.0333333333333333,0.011404524257567,0,0,-0.0466999999999401,0.0187722253263037
"stress",17,"OTRIMLE_fixedK",300,-0.0216841040311583,0.00909305153133048,0.0515362146493066,0.0125717396507791,0.0515362146493066,0.0125717396507791,-0.05,0.0126040817299072,0.05,0.0126040817299072,0,0,1.21887333333326,0.0481221257592346
"stress",18,"OTRIMLE_fixedK",300,0.894430667739786,0.00325782907093881,-0.0857263990383922,0.0137124663947248,-0.0857263990383922,0.0137124663947248,-0.05,0.0126040817299072,0.05,0.0126040817299072,0,0,-1.0911966666667,0.039608303381105
"stress",19,"OTRIMLE_fixedK",300,0.901763357169021,0.000877736097246527,-0.154434030159847,0.00601091304117652,-0.154434030159847,0.00601091304117652,-0.00333333333333333,0.00333333333333333,0.00333333333333333,0.00333333333333333,0,0,-0.95429333333335,0.0147937225631779
"stress",20,"OTRIMLE_fixedK",300,0.924249163958146,0.000934467185919628,0.113798347346448,0.015141897612937,0.261322393136272,0.0158905899932908,0.0766666666666667,0.016773348646692,0.72,0.0354112642610559,0,0,-0.286323333333348,0.036791321749005
"stress",21,"OTRIMLE_fixedK",300,0.86576533716506,0.000821378242297402,-0.0488696410758254,0.00273756974363733,-0.0574434793621608,0.00221526130277854,-0.00666666666666667,0.00470615558697011,0.00666666666666667,0.00470615558697011,0,0,-0.724563333333384,0.0150008583168286
"stress",22,"OTRIMLE_fixedK",300,0.911661379620388,0.000989180049602869,-0.313085758332438,0.0335013338330142,-0.313085758332438,0.0335013338330142,0.293333333333333,0.0383881872081918,-0.293333333333333,0.0383881872081918,0,0,1.52792666666657,0.0711119000108347
"stress",23,"OTRIMLE_fixedK",300,0.595694650641715,0.0252443917647763,-0.0467798067259615,0.0109091145056255,-0.0467798067259615,0.0109091145056255,0.0633333333333333,0.0140855273600521,-0.0633333333333333,0.0140855273600521,0,0,2.21740333333332,0.092786645150896
"stress",24,"OTRIMLE_fixedK",300,0.420350692680005,0.0260596241981929,-0.15646798679868,0.0209944821889766,-0.15646798679868,0.0209944821889766,0.156666666666667,0.0210209500708303,-0.156666666666667,0.0210209500708303,0,0,2.91865333333343,0.119396367790426
"stress",25,"OTRIMLE_fixedK",300,0.329970254788749,0.0259634772764729,0,0,0,0,0,0,0,0,0,0,2.40460999999994,0.0872482383073553
"stress",26,"OTRIMLE_fixedK",300,0.880557350421262,0.00997112835955345,-0.170494181320614,0.00907752680803553,-0.170494181320614,0.00907752680803553,0.02,0.00937274684927302,-0.02,0.00937274684927302,0,0,-0.428983333333332,0.0258391018661164
"stress",27,"OTRIMLE_fixedK",300,0.878303352424583,0.00108955165075279,0.196468724503086,0.0288485277980913,0.196468724503086,0.0288485277980913,-0.52,0.0288926047405846,0.506666666666667,0.0300476519851038,-0.0133333333333333,0.00663313753541497,-0.637506666666535,0.0150309902783416
"stress",28,"OTRIMLE_fixedK",300,0.798299713558354,0.0191736350469776,-0.164987685059276,0.017213661560736,-0.164987685059276,0.017213661560736,0.0866666666666667,0.0182105445175023,-0.0866666666666667,0.0182105445175023,0,0,-0.0436166666665304,0.0340727919251204
"stress",29,"OTRIMLE_fixedK",300,0.788012715309439,0.0127633550460667,-0.0589613647191697,0.00663429451684371,-0.0589613647191696,0.00663429451684371,-0.01,0.00575416091997579,0.01,0.00575416091997579,0,0,-0.480256666666743,0.0243810998397243
"stress",30,"OTRIMLE_fixedK",300,0.829843433773449,0.00844314815895416,-0.0498630518138533,0.00774932461214926,-0.0498630518138533,0.00774932461214926,-0.01,0.00744358192865848,0.01,0.00744358192865848,0,0,-0.561396666666642,0.0183001232996747
"stress",1,"tEIGEN_BIC",300,0.0276386618902975,0.0112574784405365,-0.118596140667323,0.0111908186359215,-0.118596140667323,0.0111908186359215,0.0366666666666667,0.0108689706266209,0.846666666666667,0.0412927480827019,0.883333333333333,0.0393532817921355,60.6767566666667,0.571608301513706
"stress",2,"tEIGEN_BIC",300,0.166480480534007,0.0126511937786324,-0.257699143608011,0.0198020529674367,-0.257699143608011,0.0198020529674367,0.196666666666667,0.0229867555940102,1.12666666666667,0.0444446302485897,1.32333333333333,0.0388859159027111,19.43897,0.159865596514861
"stress",3,"tEIGEN_BIC",300,0.256779928825459,0.0117386326130306,-0.150657733359156,0.0159492147301691,-0.150657733359156,0.0159492147301691,0.1,0.0173494479589872,1.59,0.0384438086225166,1.69,0.0344036631789956,30.6345833333333,0.269628110393453
"stress",4,"tEIGEN_BIC",300,-0.0340470472631213,0.00308718467930517,-0.135099043954085,0.00561344724777126,-0.135099043954085,0.00561344724777126,0.00666666666666667,0.00470615558697011,0.993333333333333,0.00470615558697011,1,0,210.56837,1.53981595029393
"stress",5,"tEIGEN_BIC",300,-0.0269419813538053,0.00181506336773632,-0.163621871427025,0.0111058332176296,-0.163621871427025,0.0111058332176296,0,0,0.52,0.0473229847214136,0.52,0.0473229847214136,68.2189966666667,0.533607900203308
"stress",6,"tEIGEN_BIC",300,-0.643703554706827,0.008137691234198,0.0447020121537752,0.0102487373930851,0.0447020121537752,0.0102487373930851,0.0266666666666667,0.00931707454688573,1.84333333333333,0.0220561426807067,1.87,0.0194489297794305,63.0602333333333,0.490701709913695
"stress",7,"tEIGEN_BIC",300,-0.826536796362646,0.011995627344562,-0.960729679047286,0.00584772873265413,-0.960729679047286,0.00584772873265413,0.993333333333333,0.00470615558697011,0.103333333333333,0.0365448467889821,1.09666666666667,0.0369091002284394,134.06295,0.796461309316414
"stress",8,"tEIGEN_BIC",300,-0.254601869922927,0.0239635101560663,-0.848591101554301,0.00945635732350675,-0.848591101554301,0.00945635732350675,0.973333333333333,0.00931707454688573,-0.78,0.0244174033736992,0.193333333333333,0.0233213856973284,359.55929,2.0299370093301
"stress",9,"tEIGEN_BIC",300,-0.0450998393124671,0.00323402657733509,-0.62652127806465,0.027123763759679,-0.62652127806465,0.027123763759679,0.653333333333333,0.0275224984822475,-0.126666666666667,0.0192347078835446,0.54,0.0303307666720103,49.0198166666666,0.353072161782898
"stress",10,"tEIGEN_BIC",300,0.0923751855474713,0.0144217890117696,-0.953457198276776,0.00397977974137773,-0.953457198276776,0.00397977974137773,1,0,0.143333333333333,0.0496180131757857,1.14333333333333,0.0496180131757857,50.9447800000001,0.568331602760695
"stress",11,"tEIGEN_BIC",300,-0.00648117498726115,0.0173535887921456,-0.791047626353688,0.0227191277504086,-0.791047626353688,0.0227191277504086,0.813333333333333,0.0225336776737789,0.653333333333333,0.0554646599414029,1.46666666666667,0.0479997522599825,62.7672333333334,0.514908711910797
"stress",12,"tEIGEN_BIC",300,-0.0254336574887496,0.00605076688945294,-0.144988750093561,0.00788471427888042,-0.144988750093561,0.00788471427888042,0.0133333333333333,0.00663313753541497,0.916666666666667,0.0191563032425485,0.93,0.018144102972777,50.3646633333333,0.479946362376091
"stress",13,"tEIGEN_BIC",300,-0.217191805412795,0.021548758369831,-0.191477083351483,0.0148962961453795,-0.191477083351483,0.0148962961453795,0.0833333333333333,0.0159837803332661,0.996666666666667,0.0243068150122275,1.08,0.0183122915632245,69.2628366666667,0.505773575976486
"stress",14,"tEIGEN_BIC",300,-0.319954230639791,0.0186544278043745,-0.744761779264688,0.0248039192848501,-0.744761779264688,0.0248039192848501,0.753333333333333,0.0249294806221008,-0.673333333333333,0.0368773716871097,0.08,0.0221679009052789,40.0952733333333,0.324293472859733
"stress",15,"tEIGEN_BIC",300,-0.158300341222626,0.0232572227790903,-0.66644252006081,0.0278215666943166,-0.66644252006081,0.0278215666943166,0.693333333333333,0.0282895261051473,-0.56,0.0359486813709167,0.133333333333333,0.0255740485332257,26.4184900000001,1.05819202888685
"stress",16,"tEIGEN_BIC",300,0.0202107229568471,0.0075057095632148,-0.0145620478297897,0.0103073347204327,-0.0145620478297897,0.0103073347204327,0.0366666666666667,0.0108689706266209,0.13,0.0330416446126218,0.166666666666667,0.0319675606665321,59.8823866666667,0.487816046084672
"stress",17,"tEIGEN_BIC",300,-0.78859302906695,0.00777445522618384,-0.000513102753311406,0.00011005165736271,-0.000513102753311405,0.00011005165736271,0,0,1.57,0.0286309699708475,1.57,0.0286309699708475,59.5054266666666,0.570017146423901
"stress",18,"tEIGEN_BIC",300,-0.0304929821149535,0.00535437943868583,0.51894235847706,0.00636175683676139,0.51894235847706,0.00636175683676139,0,0,0.08,0.0226652239031945,0.08,0.0226652239031945,70.8556233333333,0.537074618363675
"stress",19,"tEIGEN_BIC",300,0.0133158013104952,0.00825642415047359,0.00723629712197216,0.0123285571290902,0.00723629712197217,0.0123285571290902,0,0,0.776666666666667,0.0392284374967386,0.776666666666667,0.0392284374967386,56.2896066666666,0.519887756297574
"stress",20,"tEIGEN_BIC",300,0.296069457020468,0.0103279563257367,-0.13260543790522,0.0157408771169574,-0.151595695146171,0.0166068042852538,0.0833333333333333,0.0159837803332661,1.47666666666667,0.0420803322991459,1.76333333333333,0.0263322114263643,77.60605,0.518464639262458
"stress",21,"tEIGEN_BIC",300,0.24334289954133,0.0105867508403378,-0.068582155084982,0.0156381743703202,-0.25371511180888,0.00685706204694281,0,0,-1.13,0.0210985900399112,1.01333333333333,0.0371724515697337,79.97373,0.590390994370116
"stress",22,"tEIGEN_BIC",300,0.000508017234517024,0.0072594889532278,-0.583518468082353,0.0207560648379879,-0.583518468082353,0.0207560648379879,0.733333333333333,0.0255740485332257,-0.573333333333333,0.0402592859818282,0.16,0.0313785816221094,61.3035799999999,0.460311507499248
"stress",23,"tEIGEN_BIC",300,-0.026833283703646,0.00426502168618647,-0.77427910739695,0.00232267248508696,-0.77427910739695,0.00232267248508696,1,0,-0.946666666666667,0.0186341490937715,0.0533333333333333,0.0186341490937715,63.7105266666667,0.515699001408149
"stress",24,"tEIGEN_BIC",300,0.0299068098419017,0.0125130541476044,-0.985947333113656,0.00174511263750659,-0.985947333113656,0.00174511263750659,1,0,-0.243333333333333,0.0549892729649288,0.756666666666667,0.0549892729649288,60.06751,0.510147861475698
"stress",25,"tEIGEN_BIC",300,0.242171836980548,0.00987065673890288,-0.978926690256491,0.000992596064262984,-0.978926690256491,0.000992596064262985,1,0,0.65,0.04305113497883,1.65,0.04305113497883,57.0146766666666,0.499231804274841
"stress",26,"tEIGEN_BIC",300,-0.0559296090182404,0.010606618874912,-0.0778573361134333,0.00981187025047985,-0.0778573361134333,0.00981187025047985,0.0233333333333333,0.00873023594728576,0.4,0.0337212654836588,0.423333333333333,0.0322401569790908,54.8814366666667,0.592228568949153
"stress",27,"tEIGEN_BIC",300,-0.0589493897752231,0.00306283093557253,-0.213625980943216,0.0066853923476377,-0.213625980943216,0.0066853923476377,0,0,0.42,0.0325572987739457,0.42,0.0325572987739457,54.3359433333334,0.507565585791631
"stress",28,"tEIGEN_BIC",300,-0.109378565447838,0.0196582785072539,-0.178485368160919,0.0161678752568212,-0.178485368160919,0.0161678752568212,0.1,0.0173494479589872,1.04,0.0305139915273267,1.14,0.0241049359586305,52.0952133333333,0.629601023568017
"stress",29,"tEIGEN_BIC",300,-0.0842053954800779,0.0149069070821641,-0.0689283614188396,0.00317124500104964,-0.0689283614188396,0.00317124500104964,0,0,0.763333333333333,0.038678947036948,0.763333333333333,0.038678947036948,44.7567833333332,0.50666501409675
"stress",30,"tEIGEN_BIC",300,-0.0892678369981429,0.00993797312685807,-0.0668141894054885,0.00507821341128038,-0.0668141894054885,0.00507821341128038,0.00666666666666667,0.00470615558697011,1.12666666666667,0.0209012827231324,1.13333333333333,0.0202180605891704,50.9081900000001,0.574215702561038
